loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,2,0,2,0,199,0,199,0,,,,,,,199,,,1,1762.3758789701096,Y,None,nogo,l,0,0.21071678554289974,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,200,0,200,0,,,,,,,200,,,1,1763.693491245329,X,l,go,l,1,0.42827664862852544,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,201,0,201,0,,,,,,,201,,,1,1765.2276529588562,Y,d,go,d,1,0.30244773911545053,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,202,0,202,0,,,,,,,202,,,1,1766.6458674646565,X,l,go,l,1,0.38787129570846446,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,203,0,203,0,,,,,,,203,,,1,1768.1470313440077,Y,d,go,d,1,0.2950775537174195,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,204,0,204,0,,,,,,,204,,,1,1769.5477132352535,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,205,0,205,0,,,,,,,205,,,1,1771.3494178663823,X,l,go,l,1,0.3089893180585932,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,206,0,206,0,,,,,,,206,,,1,1772.7670612203947,Y,d,go,d,1,0.3153515029407572,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,207,0,207,0,,,,,,,207,,,1,1774.1845828773803,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,208,0,208,0,,,,,,,208,,,1,1775.985996599251,X,l,go,l,1,0.3120021680078935,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,209,0,209,0,,,,,,,209,,,1,1777.4038004381873,Y,d,go,d,1,0.30208992076222785,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,210,0,210,0,,,,,,,210,,,1,1778.8217371256906,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,211,0,211,0,,,,,,,211,,,1,1780.623104786966,X,l,go,l,1,0.3794601401023101,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,212,0,212,0,,,,,,,212,,,1,1782.107545264269,Y,d,go,d,1,0.5586524693935644,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,213,0,213,0,,,,,,,213,,,1,1783.775566921482,X,l,go,l,1,0.3792443824058864,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,214,0,214,0,,,,,,,214,,,1,1785.259975883615,Y,d,go,d,1,0.3500632773793768,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,215,0,215,0,,,,,,,215,,,1,1786.7110316174512,X,l,go,l,1,0.3548307948221918,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,216,0,216,0,,,,,,,216,,,1,1788.178877662489,Y,d,go,d,1,0.47170406361692585,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,217,0,217,0,,,,,,,217,,,1,1789.7633637640392,X,l,go,l,1,0.4232797977165319,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,218,0,218,0,,,,,,,218,,,1,1791.2976471746224,Y,d,go,d,1,0.3927915404783562,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,219,0,219,0,,,,,,,219,,,1,1792.7988658418762,X,l,go,l,1,0.571845203085104,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,220,0,220,0,,,,,,,220,,,1,1794.4833558707032,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,221,0,221,0,,,,,,,221,,,1,1796.284769592603,Y,d,go,d,1,0.4928245586925186,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,222,0,222,0,,,,,,,222,,,1,1797.8859567931795,X,l,go,l,1,0.33206569286994636,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,223,0,223,0,,,,,,,223,,,1,1799.3207090039796,Y,d,go,d,1,0.35400703686173074,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,224,0,224,0,,,,,,,224,,,1,1800.7885342004884,X,l,go,l,1,0.4539581155986525,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,225,0,225,0,,,,,,,225,,,1,1802.3563735061034,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,226,0,226,0,,,,,,,226,,,1,1804.1575380157738,Y,d,go,d,1,0.38117214091471396,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,227,0,227,0,,,,,,,227,,,1,1805.642255826533,X,l,go,l,1,0.2878688229830004,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,228,0,228,0,,,,,,,228,,,1,1807.043299414916,Y,d,go,d,1,0.3592681302980054,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,229,0,229,0,,,,,,,229,,,1,1808.511101823562,X,l,go,l,1,0.4914616489550099,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,230,0,230,0,,,,,,,230,,,1,1810.1119816300343,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,231,0,231,0,,,,,,,231,,,1,1811.913324564026,Y,d,go,d,1,0.32056556607130915,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,232,0,232,0,,,,,,,232,,,1,1813.3481398051663,X,l,go,l,1,0.42222088808193803,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,233,0,233,0,,,,,,,233,,,1,1814.8826181248878,Y,d,go,d,1,0.2957374328398146,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,234,0,234,0,,,,,,,234,,,1,1816.2835943193058,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,235,0,235,0,,,,,,,235,,,1,1818.0849891320977,X,l,go,l,1,0.3246484771661926,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,236,0,236,0,,,,,,,236,,,1,1819.5192889790342,Y,d,go,d,1,0.45916248176945373,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,237,0,237,0,,,,,,,237,,,1,1821.0873125271755,Y,None,nogo,None,1,,,,,1821.8879529153637,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,238,0,238,0,,,,,,,238,,,1,1822.8886627338943,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,239,0,239,0,,,,,,,239,,,1,1824.6901278497535,X,l,go,l,1,0.28049136482877657,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,240,0,240,0,,,,,,,240,,,1,1826.0742405208293,Y,d,go,d,1,0.22357642816496082,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,241,0,241,0,,,,,,,241,,,1,1827.4089500164555,X,l,go,l,1,0.28189112310064957,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,242,0,242,0,,,,,,,242,,,1,1828.793167899712,Y,d,go,d,1,0.27292869449593127,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,243,0,243,0,,,,,,,243,,,1,1830.1772626313905,X,l,go,l,1,0.2807885771326255,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,244,0,244,0,,,,,,,244,,,1,1831.5616191813897,Y,d,go,d,1,0.4002955441537779,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,245,0,245,0,,,,,,,245,,,1,1833.0631462124293,X,l,go,l,1,0.3233883553184569,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,246,0,246,0,,,,,,,246,,,1,1834.4976278776303,Y,d,go,d,1,0.2644031146191992,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,247,0,247,0,,,,,,,247,,,1,1835.865308055887,X,l,go,l,1,0.4327299841097556,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,248,0,248,0,,,,,,,248,,,1,1837.3994513451762,Y,d,go,d,1,0.3067289533209987,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,2,0,2,0,249,0,249,0,,,,,,,249,,,1,1838.817362820526,X,l,go,l,1,0.3614654646953568,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,0,,,0.2,1884.9356785142736,X,l,go,l,1,0.37045843875966966,,,,,,,,,1839.285948744684,space,45.43147131684236,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,1,,,0.2,1885.6198378762929,Y,d,go,d,1,0.2950470082578249,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,2,,,0.2,1886.2201251976367,X,l,go,l,1,0.2700695415842347,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,3,,,0.2,1886.8039664503885,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,4,,,0.2,1887.8045099658193,Y,d,go,d,1,0.2541282005258836,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,5,,,0.2,1888.371946847008,X,l,go,l,1,0.3102712580875959,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,6,,,0.2,1888.9891020553187,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,7,,,0.2,1889.9895476312959,Y,d,go,d,1,0.2126784834836144,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,8,,,0.2,1890.5068826699862,X,l,go,l,1,0.28785282297758386,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,9,,,0.2,1891.1074303550995,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,,10,,,0.2,1892.1082929009863,Y,d,go,d,1,0.22210782137699425,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,11,,,0.2,1892.641866008169,X,l,go,l,1,0.2168719400651753,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,12,0,12,0,,,,,,,12,,,0.2,1893.1586580162984,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,13,0,13,0,,,,,,,13,,,0.2,1894.1597494107846,Y,d,go,d,1,0.18663628902868368,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,14,0,14,0,,,,,,,14,,,0.2,1894.6601675928105,X,l,go,l,1,0.3261146596923936,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,15,0,15,0,,,,,,,15,,,0.2,1895.2938929909724,Y,d,go,d,1,0.3488817010074854,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,16,0,16,0,,,,,,,16,,,0.2,1895.944115366845,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,17,0,17,0,,,,,,,17,,,0.2,1896.9451636097801,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,18,0,18,0,,,,,,,18,,,0.2,1897.9459534283378,X,l,go,l,1,0.207917753898073,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,19,0,19,0,,,,,,,19,,,0.2,1898.4627148910076,Y,d,go,d,1,0.4274756785016507,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,20,0,20,0,,,,,,,20,,,0.2,1899.1969712470018,X,l,go,l,1,0.26941742005874403,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,21,0,21,0,,,,,,,21,,,0.2,1899.780744620948,Y,d,go,d,1,0.4375551985576749,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,22,0,22,0,,,,,,,22,,,0.2,1900.5313209848828,X,l,go,l,1,0.2795653037901502,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,23,0,23,0,,,,,,,23,,,0.2,1901.1150836921588,Y,d,go,d,1,0.3516264296195004,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,24,0,24,0,,,,,,,24,,,0.2,1901.7821511671063,X,l,go,l,1,0.48399788775714114,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,25,0,25,0,,,,,,,25,,,0.2,1902.5827149491815,X,None,nogo,None,1,,,,,1903.38341836771,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,26,0,26,0,,,,,,,26,,,0.2,1903.5836541011522,Y,d,go,d,1,0.2830033660575282,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,27,0,27,0,,,,,,,27,,,0.2,1904.1670231112803,X,l,go,l,1,0.3386930900160223,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,28,0,28,0,,,,,,,28,,,0.2,1904.8175824570062,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,29,0,29,0,,,,,,,29,,,0.2,1905.8185710635444,Y,d,go,d,1,0.28809670187183656,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,30,0,30,0,,,,,,,30,,,0.2,1906.419019354682,X,l,go,l,1,0.326853084290633,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,31,0,31,0,,,,,,,31,,,0.2,1907.0528645104787,Y,d,go,d,1,0.34963515592971817,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,32,0,32,0,,,,,,,32,,,0.2,1907.7034577956074,Y,None,nogo,None,1,,,,,1908.5040288504388,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,33,0,33,0,,,,,,,33,,,0.2,1908.7039950079925,X,l,go,l,1,0.2980050703044981,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,34,0,34,0,,,,,,,34,,,0.2,1909.304650329519,Y,d,go,d,1,0.2580351115320809,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,35,0,35,0,,,,,,,35,,,0.2,1909.8713599376206,X,l,go,l,1,0.3308002377161756,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,36,0,36,0,,,,,,,36,,,0.2,1910.505537699646,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,37,0,37,0,,,,,,,37,,,0.2,1911.5063600030844,Y,d,go,d,1,0.24814322794554755,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,38,0,38,0,,,,,,,38,,,0.2,1912.0568116639042,X,l,go,l,1,0.24123801247333176,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,39,0,39,0,,,,,,,39,,,0.2,1912.6071396883053,Y,d,go,d,1,0.3798538372502662,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,40,0,40,0,,,,,,,40,,,0.2,1913.291049838066,X,l,go,l,1,0.43123180157272145,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,41,0,41,0,,,,,,,41,,,0.2,1914.0249066787364,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,42,0,42,0,,,,,,,42,,,0.2,1915.025616497267,Y,d,go,d,1,0.26475656931870617,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
,,,,,,,,,,,,3,0,3,0,43,0,43,0,,,,,,,43,,,0.2,1915.592683438881,X,l,go,l,1,0.27383536161505617,,,,,,,,,,,,,,,,,13,001,19,w,Psychologie,2023-01-11_09h04.03.547,00_bat_bachelor,2022.2.4,59.88099281817125,
