loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,stimulus.stopped,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,10,0,10,0,89,0,89,0,,,,,,,89,,,1,4475.172717976966,Y,d,go,d,1,0.21775399427860975,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,90,0,90,0,,,,,,,90,,,1,4476.507330663153,X,l,go,l,1,0.3079895868431777,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,91,0,91,0,,,,,,,91,,,1,4477.925051672733,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,92,0,92,0,,,,,,,92,,,1,4479.726150435861,Y,d,go,d,1,0.2887260811403394,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,93,0,93,0,,,,,,,93,,,1,4481.127500059432,X,l,go,l,1,0.4879831966245547,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,94,0,94,0,,,,,,,94,,,1,4482.728463646839,Y,d,go,d,1,0.4076753567205742,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,95,0,95,0,,,,,,,95,,,1,4484.246256850311,X,l,go,l,1,0.3771876139799133,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,96,0,96,0,,,,,,,96,,,1,4485.730764736654,Y,d,go,d,1,0.3643774383235723,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,97,0,97,0,,,,,,,97,,,1,4487.1988973581465,X,l,go,l,1,0.3845190042629838,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,98,0,98,0,,,,,,,98,,,1,4488.699709236505,Y,d,go,d,1,0.4512142448220402,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,99,0,99,0,,,,,,,99,,,1,4490.267776839901,X,l,go,l,1,0.35570689709857106,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
,,,,,,,,,,,,10,0,10,0,100,0,100,0,,,,,,,100,,,1,4491.735279643559,Y,d,go,d,1,0.4391255233203992,,,,,,,,,,,,,,,,,,37,001, 19,w,Sport&Psychologie,2023-01-18_09h09.46.824,00_bat_bachelor,2022.2.4,59.942832748041894,
