loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,5,0,5,0,38,0,38,0,,,,,,,38,,,0.2,2212.1238724247887,X,l,go,None,0,2212.924432036638,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,39,0,39,0,,,,,,,39,,,0.2,2213.1246292729084,Y,d,go,d,1,,0.5497344821815204,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,40,0,40,0,,,,,,,40,,,0.2,2213.89181290094,X,l,go,l,1,,0.34228246155180386,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,41,0,41,0,,,,,,,41,,,0.2,2214.458743050305,Y,d,go,d,1,,0.7037969529374095,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,42,0,42,0,,,,,,,42,,,0.2,2215.3928492640734,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,43,0,43,0,,,,,,,43,,,0.2,2216.3937452636383,Y,None,nogo,l,0,,0.3358810101126437,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,44,0,44,0,,,,,,,44,,,0.2,2216.960880503815,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,45,0,45,0,,,,,,,45,,,0.2,2217.9616102004293,Y,d,go,d,1,,0.352423547545186,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,46,0,46,0,,,,,,,46,,,0.2,2218.5453490689215,X,l,go,None,0,2219.345880559573,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,47,0,47,0,,,,,,,47,,,0.2,2219.5461689473123,X,None,nogo,None,1,2220.346745528852,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,48,0,48,0,,,,,,,48,,,0.2,2220.5469320984557,Y,d,go,d,1,,0.4403129594757047,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,49,0,49,0,,,,,,,49,,,0.2,2221.2140711689353,X,l,go,l,1,,0.3323421027344011,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,50,0,50,0,,,,,,,50,,,0.2,2221.7643298112343,Y,d,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,51,0,51,0,,,,,,,51,,,0.2,2222.7652893259183,Y,None,nogo,l,0,,0.31681774662501994,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,52,0,52,0,,,,,,,52,,,0.2,2223.298850764193,X,l,go,None,0,2224.099535466892,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,53,0,53,0,,,,,,,53,,,0.2,2224.299631854723,Y,d,go,d,1,,0.46385912987898337,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,54,0,54,0,,,,,,,54,,,0.2,2224.9836198867306,Y,None,nogo,l,0,,0.40193770535552176,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,55,0,55,0,,,,,,,55,,,0.2,2225.617256912843,X,l,go,None,0,2226.417927070095,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,56,0,56,0,,,,,,,56,,,0.2,2226.618021033686,Y,d,go,l,0,,0.2884337603863969,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,57,0,57,0,,,,,,,57,,,0.2,2227.135300298036,X,l,go,d,0,,0.49206517680795514,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,58,0,58,0,,,,,,,58,,,0.2,2227.852454859414,X,None,nogo,None,1,2228.653128895454,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,59,0,59,0,,,,,,,59,,,0.2,2228.853059465182,Y,d,go,d,1,,0.42159975642789504,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,60,0,60,0,,,,,,,60,,,0.2,2229.503748119394,X,l,go,l,1,,0.15485031000207528,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,61,0,61,0,,,,,,,61,,,0.2,2229.8873915697477,X,None,nogo,l,0,,0.6830469023952901,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,62,0,62,0,,,,,,,62,,,0.2,2230.788086890625,Y,d,go,None,0,2231.58862322976,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,63,0,63,0,,,,,,,63,,,0.2,2231.788857314492,X,l,go,None,0,2232.58940092635,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,64,0,64,0,,,,,,,64,,,0.2,2232.7895899201976,Y,d,go,d,1,,0.4527066504379036,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,65,0,65,0,,,,,,,65,,,0.2,2233.4732749220493,X,l,go,l,1,,0.32988634635330527,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,66,0,66,0,,,,,,,66,,,0.2,2234.023880230845,X,None,nogo,None,1,2234.824415600284,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,67,0,67,0,,,,,,,67,,,0.2,2235.0244392608765,Y,d,go,d,1,,0.3466228230827255,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,68,0,68,0,,,,,,,68,,,0.2,2235.5917456524876,X,l,go,l,1,,0.29074406229847227,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,69,0,69,0,,,,,,,69,,,0.2,2236.1088130381504,Y,d,go,None,0,2236.9093968924135,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,70,0,70,0,,,,,,,70,,,0.2,2237.109496189336,X,l,go,l,1,,0.340988886422565,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,71,0,71,0,,,,,,,71,,,0.2,2237.6766387022362,Y,d,go,d,1,,0.31759010989117087,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,72,0,72,0,,,,,,,72,,,0.2,2238.2267926173117,Y,None,nogo,l,0,,0.3441530060990772,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,73,0,73,0,,,,,,,73,,,0.2,2238.7941586452544,X,l,go,None,0,2239.594796317673,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,74,0,74,0,,,,,,,74,,,0.2,2239.7947050692346,Y,d,go,d,1,,0.3920293465234863,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,75,0,75,0,,,,,,,75,,,0.2,2240.4121025880704,Y,None,nogo,None,1,2241.2126854726375,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,76,0,76,0,,,,,,,76,,,0.2,2241.412632527208,X,l,go,l,1,,0.3096846591724898,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,77,0,77,0,,,,,,,77,,,0.2,2241.9466817228204,Y,d,go,d,1,,0.6407089835265651,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,78,0,78,0,,,,,,,78,,,0.2,2242.8137101509274,X,l,go,None,0,2243.61437691424,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,79,0,79,0,,,,,,,79,,,0.2,2243.81468227167,Y,d,go,l,0,,0.40311200781798107,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,80,0,80,0,,,,,,,80,,,0.2,2244.4483013583995,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,81,0,81,0,,,,,,,81,,,0.2,2245.4490150550228,X,None,nogo,d,0,,0.4178596370293235,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,82,0,82,0,,,,,,,82,,,0.2,2246.0995325578006,Y,d,go,None,0,2246.900353018009,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,83,0,83,0,,,,,,,83,,,0.2,2247.1004959512757,X,l,go,l,1,,0.28589994343565195,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,84,0,84,0,,,,,,,84,,,0.2,2247.6175778823854,Y,d,go,d,1,,0.37776705040596426,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,85,0,85,0,,,,,,,85,,,0.2,2248.2178670458816,X,l,go,None,0,2249.018623990971,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,86,0,86,0,,,,,,,86,,,0.2,2249.2189118938622,X,None,nogo,l,0,,0.24744178026230657,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,87,0,87,0,,,,,,,87,,,0.2,2249.6855802736573,Y,d,go,d,1,,0.29353872760839295,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,88,0,88,0,,,,,,,88,,,0.2,2250.202887174357,X,l,go,None,0,,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,89,0,89,0,,,,,,,89,,,0.2,2251.203636264905,Y,d,go,None,0,2252.0042574524814,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,90,0,90,0,,,,,,,90,,,0.2,2252.2041739616106,X,l,go,None,0,2253.005002664242,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,91,0,91,0,,,,,,,91,,,0.2,2253.2051417187176,X,None,nogo,l,0,,0.6296718979683646,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,92,0,92,0,,,,,,,92,,,0.2,2254.0556004578903,Y,d,go,d,1,,0.6267831720979302,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,93,0,93,0,,,,,,,93,,,0.2,2254.923677612762,X,l,go,None,0,2255.7241116489167,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,94,0,94,0,,,,,,,94,,,0.2,2255.9242744609583,X,None,nogo,None,1,2256.7250600120933,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,95,0,95,0,,,,,,,95,,,0.2,2256.9253067028803,Y,d,go,None,0,2257.7258789207845,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,96,0,96,0,,,,,,,96,,,0.2,2257.9259573692325,X,l,go,l,1,,0.3718048714836186,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,97,0,97,0,,,,,,,97,,,0.2,2258.5263861690255,Y,d,go,d,1,,0.379288989064662,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,98,0,98,0,,,,,,,98,,,0.2,2259.143509748599,X,l,go,l,1,,0.322340653037827,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,99,0,99,0,,,,,,,99,,,0.2,2259.710617837274,Y,d,go,d,1,,0.47568554838653654,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,100,0,100,0,,,,,,,100,,,0.2,2260.4275891260186,X,l,go,l,1,,0.3185055033827666,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,101,0,101,0,,,,,,,101,,,0.2,2260.9782773438637,Y,d,go,d,1,,0.4080860660105827,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,102,0,102,0,,,,,,,102,,,0.2,2261.6287681799913,X,l,go,l,1,,0.3341302230837755,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,103,0,103,0,,,,,,,103,,,0.2,2262.195901965624,X,None,nogo,d,0,,0.1825530844507739,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,104,0,104,0,,,,,,,104,,,0.2,2262.6126329150866,Y,d,go,None,0,2263.413351557163,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,105,0,105,0,,,,,,,105,,,0.2,2263.613580308567,X,l,go,l,1,,0.3490931249179994,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,106,0,106,0,,,,,,,106,,,0.2,2264.19716063168,X,None,nogo,d,0,,0.3572453633896657,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,107,0,107,0,,,,,,,107,,,0.2,2264.7811424091415,Y,d,go,None,0,2265.581923596641,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,108,0,108,0,,,,,,,108,,,0.2,2265.7819598632923,X,l,go,l,1,,0.3237447735700698,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,109,0,109,0,,,,,,,109,,,0.2,2266.3488240732986,Y,d,go,d,1,,0.34916924609206035,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,110,0,110,0,,,,,,,110,,,0.2,2266.932842699229,Y,None,nogo,None,1,2267.7331981899624,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,111,0,111,0,,,,,,,111,,,0.2,2267.933520032231,X,l,go,l,1,,0.36514499592158245,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,112,0,112,0,,,,,,,112,,,0.2,2268.533816468451,Y,d,go,d,1,,0.3249224699684419,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,113,0,113,0,,,,,,,113,,,0.2,2269.1011301327853,X,l,go,l,1,,0.5566377515642671,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,114,0,114,0,,,,,,,114,,,0.2,2269.9015171386563,Y,d,go,d,1,,0.47733888091897825,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,115,0,115,0,,,,,,,115,,,0.2,2270.6189980029085,X,l,go,l,1,,0.606871909025358,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,116,0,116,0,,,,,,,116,,,0.2,2271.4693641360645,Y,d,go,d,1,,0.22119548995760852,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,117,0,117,0,,,,,,,117,,,0.2,2271.9364591823214,Y,None,nogo,None,1,2272.736963036623,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,118,0,118,0,,,,,,,118,,,0.2,2272.9373750606646,X,l,go,None,0,2273.737786793801,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,119,0,119,0,,,,,,,119,,,0.2,2273.9380911815315,Y,d,go,d,1,,0.13631844020346762,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,120,0,120,0,,,,,,,120,,,0.2,2274.3049443369964,Y,None,nogo,l,0,,0.37753286870065494,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,121,0,121,0,,,,,,,121,,,0.2,2274.9220077953905,X,l,go,None,0,2275.7225921345016,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,122,0,122,0,,,,,,,122,,,0.2,2275.9229653706825,Y,d,go,d,1,,0.4237568462922354,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,123,0,123,0,,,,,,,123,,,0.2,2276.590148077503,X,l,go,l,1,,0.20356010457180673,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,124,0,124,0,,,,,,,124,,,0.2,2277.0405318591365,Y,d,go,d,1,,0.44119538328959607,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,125,0,125,0,,,,,,,125,,,0.2,2277.724351648798,X,l,go,l,1,,0.31807010965712834,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,126,0,126,0,,,,,,,126,,,0.2,2278.2745899274705,Y,d,go,d,1,,0.43920120244001737,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,127,0,127,0,,,,,,,127,,,0.2,2278.958417959555,X,l,go,l,1,,0.39637940502143465,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,128,0,128,0,,,,,,,128,,,0.2,2279.592446258208,Y,d,go,d,1,,0.3853413497672591,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,129,0,129,0,,,,,,,129,,,0.2,2280.209338565168,X,l,go,l,1,,0.5047749888290127,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,130,0,130,0,,,,,,,130,,,0.2,2280.959991292126,Y,d,go,d,1,,0.5706231993281108,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,131,0,131,0,,,,,,,131,,,0.2,2281.777186047424,X,l,go,l,1,,0.4096167319366941,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,132,0,132,0,,,,,,,132,,,0.2,2282.411036891619,X,None,nogo,d,0,,0.44783828916115453,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,133,0,133,0,,,,,,,133,,,0.2,2283.0779199622193,Y,d,go,l,0,,0.581077982136776,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,134,0,134,0,,,,,,,134,,,0.2,2283.8785154528414,X,l,go,d,0,,0.54795266486326,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,135,0,135,0,,,,,,,135,,,0.2,2284.6457650202356,Y,d,go,l,0,,0.5166222558109439,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,136,0,136,0,,,,,,,136,,,0.2,2285.379843209772,X,l,go,d,0,,0.4703274903804413,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,137,0,137,0,,,,,,,137,,,0.2,2286.080213294441,Y,d,go,l,0,,0.6500331002171151,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
,,,,,,,,,,,,5,0,5,0,138,0,138,0,,,,,,,138,,,0.2,2286.94774547988,Y,None,nogo,None,1,2287.7484214553115,,,,,,,,,,,,,,,,,,1,001,2022-12-14_13h57.43.768,00_bat_bachelor,2022.2.4,59.825469248503715,
