loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,1,0,1,0,206,0,206,0,,,,,,,206,,,0.2,823.9552523635793,X,d,go,d,1,0.6012086665723473,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,207,0,207,0,,,,,,,207,,,0.2,824.7892736969516,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,208,0,208,0,,,,,,,208,,,0.2,825.7898235151079,Y,None,nogo,l,0,0.2236523029860109,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,209,0,209,0,,,,,,,209,,,0.2,826.2403020604979,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,210,0,210,0,,,,,,,210,,,0.2,827.2412218181416,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,211,0,211,0,,,,,,,211,,,0.2,828.2421503029764,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,212,0,212,0,,,,,,,212,,,0.2,829.2426850909833,Y,l,go,d,0,0.46632333332672715,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,213,0,213,0,,,,,,,213,,,0.2,829.9264484848827,X,d,go,l,0,0.023085030261427164,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,214,0,214,0,,,,,,,214,,,0.2,830.1767350302543,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,215,0,215,0,,,,,,,215,,,0.2,831.1774545453954,X,d,go,None,0,,831.9781532122288,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,216,0,216,0,,,,,,,216,,,0.2,832.1782526059542,Y,l,go,l,1,0.18643339397385716,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,217,0,217,0,,,,,,,217,,,0.2,832.5953313938808,X,d,go,d,1,0.32918733335100114,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,218,0,218,0,,,,,,,218,,,0.2,833.1456150303129,X,None,nogo,l,0,0.30712139373645186,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,219,0,219,0,,,,,,,219,,,0.2,833.6794356363826,Y,l,go,d,0,0.18957278784364462,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,220,0,220,0,,,,,,,220,,,0.2,834.0963078788482,X,d,go,l,0,0.17243000003509223,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,221,0,221,0,,,,,,,221,,,0.2,834.4968164849561,Y,l,go,d,0,0.07736430293880403,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,222,0,222,0,,,,,,,222,,,0.2,834.7966118787881,X,d,go,l,0,0.04927557590417564,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,223,0,223,0,,,,,,,223,,,0.2,835.0640189091209,Y,l,go,d,0,0.10135799995623529,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,224,0,224,0,,,,,,,224,,,0.2,835.3972993940115,Y,None,nogo,l,0,0.007864181883633137,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,225,0,225,0,,,,,,,225,,,0.2,835.6308543030173,X,d,go,d,1,0.04725812119431794,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,226,0,226,0,,,,,,,226,,,0.2,835.8977517576423,Y,l,go,l,1,0.0034632121678441763,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,227,0,227,0,,,,,,,227,,,0.2,836.1311583030038,X,d,go,d,1,0.02717230306006968,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,228,0,228,0,,,,,,,228,,,0.2,836.3814060606528,Y,l,go,l,1,0.01581278769299388,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,229,0,229,0,,,,,,,229,,,0.2,836.6149173332378,X,d,go,l,0,0.23098563635721803,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,230,0,230,0,,,,,,,230,,,0.2,837.0652969696093,X,None,nogo,l,0,0.2912600606214255,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,231,0,231,0,,,,,,,231,,,0.2,837.5823340606876,Y,l,go,None,0,,838.3829614545684,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,232,0,232,0,,,,,,,232,,,0.2,838.5828383029439,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,233,0,233,0,,,,,,,233,,,0.2,839.583682424156,Y,l,go,None,0,,840.3844722423237,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,234,0,234,0,,,,,,,234,,,0.2,840.5846909091342,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,235,0,235,0,,,,,,,235,,,0.2,841.5854336968623,X,d,go,d,1,0.46038442431017756,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,236,0,236,0,,,,,,,236,,,0.2,842.2691922425292,Y,l,go,l,1,0.14416090911254287,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,237,0,237,0,,,,,,,237,,,0.2,842.6362429091241,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,238,0,238,0,,,,,,,238,,,0.2,843.6369163636118,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,239,0,239,0,,,,,,,239,,,0.2,844.6377973333001,X,d,go,l,0,0.35120624233968556,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,240,0,240,0,,,,,,,240,,,0.2,845.2213793939445,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,241,0,241,0,,,,,,,241,,,0.2,846.222084848443,X,d,go,d,1,0.5279630909208208,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,242,0,242,0,,,,,,,242,,,0.2,846.972815999994,Y,l,go,l,1,0.5134035756345838,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,243,0,243,0,,,,,,,243,,,0.2,847.706456242362,X,d,go,d,1,0.33819824247621,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,244,0,244,0,,,,,,,244,,,0.2,848.2736950302497,Y,l,go,l,1,0.33142490894533694,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,245,0,245,0,,,,,,,245,,,0.2,848.8242603635881,X,d,go,d,1,0.4689977574162185,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,246,0,246,0,,,,,,,246,,,0.2,849.5245192728471,Y,l,go,l,1,0.4417381212115288,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,247,0,247,0,,,,,,,247,,,0.2,850.1919127271976,X,d,go,None,0,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,248,0,248,0,,,,,,,248,,,0.2,851.1924397575203,Y,l,go,l,1,0.3403194546699524,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,1,0,1,0,249,0,249,0,,,,,,,249,,,0.2,851.7595578182954,X,d,go,d,1,0.3657832120079547,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,0,,,1,864.0857784242835,X,d,go,None,0,,,,,,,,,,852.1436848484445,space,10.90953787858598,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,1,,,1,865.8872324847616,Y,l,go,l,1,0.3345570301171392,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,2,,,1,867.2549900605809,X,d,go,l,0,0.437703212024644,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,3,,,1,868.7227301818784,Y,l,go,l,1,0.5062496364116669,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,4,0,4,0,,,,,,,4,,,1,870.2573958788998,X,d,go,d,1,0.47625593934208155,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,5,0,5,0,,,,,,,5,,,1,871.7584804848302,Y,l,go,l,1,0.39872333337552845,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,6,0,6,0,,,,,,,6,,,1,873.1758841213305,X,d,go,d,1,0.5176130302716047,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,7,0,7,0,,,,,,,7,,,1,874.7107287272811,Y,l,go,l,1,0.4548896364867687,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,8,0,8,0,,,,,,,8,,,1,876.1948402423877,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,9,0,9,0,,,,,,,9,,,1,877.996491151629,X,d,go,d,1,0.4163490303326398,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,10,,,1,879.4309609697666,Y,l,go,l,1,0.549957757582888,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,11,,,1,880.9985488485545,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,12,0,12,0,,,,,,,12,,,1,882.7998802424408,X,d,go,d,1,0.33282854524441063,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,13,0,13,0,,,,,,,13,,,1,884.1513023029547,Y,l,go,l,1,0.32522224239073694,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,14,0,14,0,,,,,,,14,,,1,885.502015999984,Y,None,nogo,d,0,0.4149827272631228,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,15,0,15,0,,,,,,,15,,,1,886.936930424301,Y,None,nogo,None,1,,887.7375321211293,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,16,0,16,0,,,,,,,16,,,1,888.7381357576232,X,d,go,d,1,0.3472144848201424,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,17,0,17,0,,,,,,,17,,,1,890.1055641211569,Y,l,go,l,1,0.45192236360162497,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,18,0,18,0,,,,,,,18,,,1,891.5899195151869,Y,None,nogo,None,1,,892.3907985454425,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,19,0,19,0,,,,,,,19,,,1,893.3915970909875,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,20,0,20,0,,,,,,,20,,,1,895.192655999912,X,d,go,d,1,0.2926510910037905,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,21,0,21,0,,,,,,,21,,,1,896.5106215758715,Y,l,go,l,1,0.39867824246175587,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,22,0,22,0,,,,,,,22,,,1,897.9281992728356,X,d,go,d,1,0.436958969803527,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,23,0,23,0,,,,,,,23,,,1,899.396063515218,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,24,0,24,0,,,,,,,24,,,1,901.1972960000858,Y,l,go,l,1,0.3833250303287059,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,25,0,25,0,,,,,,,25,,,1,902.5985745454673,X,d,go,d,1,0.4699378786608577,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,26,0,26,0,,,,,,,26,,,1,904.0997406060342,Y,l,go,l,1,0.41062054550275207,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,27,0,27,0,,,,,,,27,,,1,905.5341609697789,X,d,go,d,1,0.44775606063194573,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,28,0,28,0,,,,,,,28,,,1,907.0016552726738,X,None,nogo,None,1,,907.8025580605026,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,29,0,29,0,,,,,,,29,,,1,908.803625212051,Y,l,go,l,1,0.4570879393722862,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,30,,,1,910.287711030338,X,d,go,d,1,0.46187775768339634,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,31,,,1,911.7722690908704,Y,l,go,l,1,0.38457545451819897,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,32,0,32,0,,,,,,,32,,,1,913.1899636364542,X,d,go,d,1,0.40683193947188556,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,33,0,33,0,,,,,,,33,,,1,914.624464484863,X,None,nogo,None,1,,915.4250375756528,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,34,0,34,0,,,,,,,34,,,1,916.4254943029955,Y,l,go,l,1,0.3564939999487251,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,35,0,35,0,,,,,,,35,,,1,917.8102424242534,X,d,go,d,1,0.5389182423241436,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,36,0,36,0,,,,,,,36,,,1,919.3777372122277,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,37,0,37,0,,,,,,,37,,,1,921.1791398788337,Y,l,go,l,1,0.35355096962302923,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,38,0,38,0,,,,,,,38,,,1,922.5637682424858,X,d,go,d,1,0.3934438182041049,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,39,0,39,0,,,,,,,39,,,1,923.9814991515595,X,None,nogo,None,1,,924.7818792727776,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,40,0,40,0,,,,,,,40,,,1,925.7826210909989,Y,l,go,l,1,0.39139096974395216,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,41,0,41,0,,,,,,,41,,,1,927.200682181865,X,d,go,d,1,0.39689060603268445,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,42,0,42,0,,,,,,,42,,,1,928.6184111514594,Y,l,go,l,1,0.49869084847159684,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,43,0,43,0,,,,,,,43,,,1,930.1369338182267,Y,None,nogo,None,1,,930.9376751515083,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,44,0,44,0,,,,,,,44,,,1,931.9382996363565,X,d,go,d,1,0.3629953332711011,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,45,0,45,0,,,,,,,45,,,1,933.3227510303259,Y,l,go,l,1,0.4028906060848385,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,46,0,46,0,,,,,,,46,,,1,934.7568896969315,Y,None,nogo,d,0,0.32857206044718623,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,47,0,47,0,,,,,,,47,,,1,936.1082070302218,X,d,go,d,1,0.38514321204274893,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,48,0,48,0,,,,,,,48,,,1,937.525784727186,Y,l,go,l,1,0.5187786060851067,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,49,0,49,0,,,,,,,49,,,1,939.0768916364759,Y,None,nogo,None,1,,939.8778016970027,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,50,0,50,0,,,,,,,50,,,1,940.8785163636785,X,d,go,d,1,0.3822292727418244,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,51,0,51,0,,,,,,,51,,,1,942.2795330910012,Y,l,go,l,1,0.37415072740986943,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,52,0,52,0,,,,,,,52,,,1,943.6803713939153,X,d,go,d,1,0.4284135152120143,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,53,0,53,0,,,,,,,53,,,1,945.1317134546116,Y,l,go,l,1,0.3376392121426761,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,54,0,54,0,,,,,,,54,,,1,946.4992402424105,X,d,go,d,1,0.393369636265561,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,55,0,55,0,,,,,,,55,,,1,947.9172043637373,X,None,nogo,None,1,,948.7176048485562,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,56,0,56,0,,,,,,,56,,,1,949.7186303029303,Y,l,go,l,1,0.4382229696493596,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,57,0,57,0,,,,,,,57,,,1,951.1860984242521,X,d,go,d,1,0.5231451515574008,,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
,,,,,,,,,,,,2,0,2,0,58,0,58,0,,,,,,,58,,,1,952.7375718788244,X,None,nogo,None,1,,953.538242909126,,,,,,,,,,,,,,,,,2,001,2022-12-14_13h58.16.622,00_bat_bachelor,2022.2.4,59.89754251397818,
