loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,key_resp_end_screen.rt,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,2,0,2,0,30,0,30,0,,,,,,,30,,,1,2400.592940893548,Y,l,go,l,1,,0.25683555619980325,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,31,0,31,0,,,,,,,31,,,1,2401.9608276173713,X,d,go,d,1,,0.280572294981539,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,32,0,32,0,,,,,,,32,,,1,2403.345034833954,X,None,nogo,l,0,,0.3042227306868881,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,33,0,33,0,,,,,,,33,,,1,2404.763135400306,Y,l,go,None,0,2405.5637263339268,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,34,0,34,0,,,,,,,34,,,1,2406.564433243362,X,d,go,d,1,,0.2684893800324062,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,35,0,35,0,,,,,,,35,,,1,2407.948489671995,X,None,nogo,d,0,,0.3079822476611298,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,36,0,36,0,,,,,,,36,,,1,2409.3666973899126,Y,l,go,l,1,,0.26670028825537884,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,37,0,37,0,,,,,,,37,,,1,2410.7343111439077,X,d,go,d,1,,0.6593113877024734,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,38,0,38,0,,,,,,,38,,,1,2412.5020128494616,Y,l,go,l,1,,0.46024123057577526,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,39,0,39,0,,,,,,,39,,,1,2414.0702177310122,X,d,go,d,1,,0.34717111515055876,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,40,0,40,0,,,,,,,40,,,1,2415.5218174651236,X,None,nogo,l,0,,0.33529571545295767,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,41,0,41,0,,,,,,,41,,,1,2416.9731936839707,X,None,nogo,d,0,,0.49992609830223955,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,42,0,42,0,,,,,,,42,,,1,2418.590994710783,Y,l,go,None,0,2419.3917611596407,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,43,0,43,0,,,,,,,43,,,1,2420.3921412810378,X,d,go,d,1,,0.32950565204009763,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,44,0,44,0,,,,,,,44,,,1,2421.8432513179396,Y,l,go,l,1,,0.30201666901120916,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,45,0,45,0,,,,,,,45,,,1,2423.277648619467,X,d,go,d,1,,0.6113448189935298,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,46,0,46,0,,,,,,,46,,,1,2424.995648482738,Y,l,go,l,1,,0.46111201887833886,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,47,0,47,0,,,,,,,47,,,1,2426.5804027056474,X,d,go,d,1,,0.3327745021088049,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,48,0,48,0,,,,,,,48,,,1,2428.031301833358,X,None,nogo,l,0,,0.370453550680395,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,49,0,49,0,,,,,,,49,,,1,2429.515749098544,Y,l,go,l,1,,0.3891415597390733,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,50,0,50,0,,,,,,,50,,,1,2431.033819652759,X,d,go,d,1,,0.2952889081752801,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,51,0,51,0,,,,,,,51,,,1,2432.451433915845,X,None,nogo,l,0,,0.3169810399049311,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,52,0,52,0,,,,,,,52,,,1,2433.8859897629045,X,None,nogo,d,0,,0.291009633376234,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,53,0,53,0,,,,,,,53,,,1,2435.287076017976,Y,l,go,l,1,,0.44276970695500495,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,54,0,54,0,,,,,,,54,,,1,2436.8546695052937,X,d,go,d,1,,0.5058907072561851,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,55,0,55,0,,,,,,,55,,,1,2438.48922981296,Y,l,go,l,1,,0.5354912064540258,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,56,0,56,0,,,,,,,56,,,1,2440.1572049247043,X,d,go,d,1,,0.32389595234781154,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,57,0,57,0,,,,,,,57,,,1,2441.6086121738736,X,None,nogo,None,1,2442.4092443196314,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,58,0,58,0,,,,,,,58,,,1,2443.4099211684443,Y,l,go,l,1,,0.33522783663283917,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,59,0,59,0,,,,,,,59,,,1,2444.8774961830277,X,d,go,d,1,,0.32256455776587245,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,60,0,60,0,,,,,,,60,,,1,2446.328580038098,Y,l,go,l,1,,0.3603381518369133,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,61,0,61,0,,,,,,,61,,,1,2447.8133696064833,X,d,go,d,1,,0.492412397688895,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,62,0,62,0,,,,,,,62,,,1,2449.414217412952,Y,l,go,l,1,,0.3795701611597906,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,63,0,63,0,,,,,,,63,,,1,2450.898509041701,X,d,go,d,1,,0.30163703246580553,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,64,0,64,0,,,,,,,64,,,1,2452.333222949441,Y,l,go,l,1,,0.46761820385290775,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,65,0,65,0,,,,,,,65,,,1,2453.934168695352,X,d,go,d,1,,0.32274540633443394,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,66,0,66,0,,,,,,,66,,,1,2455.3854377626376,Y,l,go,l,1,,0.26504210563143715,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,67,0,67,0,,,,,,,67,,,1,2456.7529467893073,Y,None,nogo,d,0,,0.2884127836332482,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,68,0,68,0,,,,,,,68,,,1,2458.15417268081,X,d,go,d,1,,0.3598528182701557,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,69,0,69,0,,,,,,,69,,,1,2459.622001756121,Y,l,go,l,1,,0.31533594819848076,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,70,0,70,0,,,,,,,70,,,1,2461.039792019292,Y,None,nogo,None,1,2461.8403761650297,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,71,0,71,0,,,,,,,71,,,1,2462.84090707438,X,d,go,d,1,,0.23210536239275825,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,72,0,72,0,,,,,,,72,,,1,2464.1921683355977,Y,l,go,l,1,,0.38512216385424836,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,73,0,73,0,,,,,,,73,,,1,2465.693195972457,Y,None,nogo,None,1,2466.4939197546264,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,74,0,74,0,,,,,,,74,,,1,2467.494455997312,Y,None,nogo,None,1,2468.2953824462456,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,75,0,75,0,,,,,,,75,,,1,2469.2958915374,X,d,go,d,1,,0.21038850337572512,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,76,0,76,0,,,,,,,76,,,1,2470.613739933935,Y,l,go,l,1,,0.26783725850327755,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,77,0,77,0,,,,,,,77,,,1,2472.014591037376,Y,None,nogo,d,0,,0.2424302158797218,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,78,0,78,0,,,,,,,78,,,1,2473.365831450101,X,d,go,d,1,,0.49101070004326175,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,79,0,79,0,,,,,,,79,,,1,2474.9670176809777,Y,l,go,l,1,,0.2820816290441144,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,80,0,80,0,,,,,,,80,,,1,2476.351390230975,X,d,go,d,1,,0.5146572569610726,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,81,0,81,0,,,,,,,81,,,1,2477.969327500279,X,None,nogo,None,1,2478.7699586763447,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,82,0,82,0,,,,,,,82,,,1,2479.770418312928,Y,l,go,l,1,,0.34231244612601586,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,83,0,83,0,,,,,,,83,,,1,2481.221481319506,X,d,go,d,1,,0.41245260134746786,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,84,0,84,0,,,,,,,84,,,1,2482.7391591462583,X,None,nogo,None,1,2483.540022564859,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,85,0,85,0,,,,,,,85,,,1,2484.5405641408797,Y,l,go,l,1,,0.2610702249185124,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,86,0,86,0,,,,,,,86,,,1,2485.908309288876,X,d,go,d,1,,0.3819192532100715,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,87,0,87,0,,,,,,,87,,,1,2487.3930891602868,X,None,nogo,None,1,2488.1935351241373,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,88,0,88,0,,,,,,,88,,,1,2489.19408785168,Y,l,go,l,1,,0.3121713406035269,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,89,0,89,0,,,,,,,89,,,1,2490.6118737512115,X,d,go,d,1,,0.34941547987546073,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,90,0,90,0,,,,,,,90,,,1,2492.0629605153736,X,None,nogo,None,1,2492.863699812704,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,91,0,91,0,,,,,,,91,,,1,2493.8646059949606,Y,l,go,None,0,2494.6650946254995,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,92,0,92,0,,,,,,,92,,,1,2495.665936322879,X,d,go,d,1,,0.38290931429583,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,93,0,93,0,,,,,,,93,,,1,2497.150370981999,Y,l,go,l,1,,0.323479952148773,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,94,0,94,0,,,,,,,94,,,1,2498.584658707714,Y,None,nogo,None,1,2499.3852879443803,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,95,0,95,0,,,,,,,95,,,1,2500.3860704902145,X,d,go,d,1,,0.38360701160127064,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,96,0,96,0,,,,,,,96,,,1,2501.870545391779,Y,l,go,l,1,,0.37092773272888735,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,97,0,97,0,,,,,,,97,,,1,2503.355883808912,X,d,go,d,1,,0.3576443323472631,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,98,0,98,0,,,,,,,98,,,1,2504.823427308329,X,None,nogo,None,1,2505.6239692722265,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,99,0,99,0,,,,,,,99,,,1,2506.6249176363235,Y,l,go,l,1,,0.47973554306008737,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,100,0,100,0,,,,,,,100,,,1,2508.2258018064495,X,d,go,d,1,,0.31965013210719917,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,101,0,101,0,,,,,,,101,,,1,2509.660468683862,Y,l,go,l,1,,0.4683580829987477,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,102,0,102,0,,,,,,,102,,,1,2511.24502363395,X,d,go,d,1,,0.34043026339713833,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,103,0,103,0,,,,,,,103,,,1,2512.712802769842,Y,l,go,l,1,,0.3452244475374755,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,104,0,104,0,,,,,,,104,,,1,2514.163881776425,X,d,go,d,1,,0.6534932030626805,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,105,0,105,0,,,,,,,105,,,1,2515.931702754766,Y,l,go,l,1,,0.42027757483811,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,106,0,106,0,,,,,,,106,,,1,2517.4831037493823,X,d,go,d,1,,0.357453786800761,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,107,0,107,0,,,,,,,107,,,1,2518.9675602266943,X,None,nogo,None,1,2519.7682238876223,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,108,0,108,0,,,,,,,108,,,1,2520.768725221198,Y,l,go,l,1,,0.28915605671863887,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,109,0,109,0,,,,,,,109,,,1,2522.1700015369715,X,d,go,d,1,,0.374701795164583,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,110,0,110,0,,,,,,,110,,,1,2523.6711159617516,X,None,nogo,None,1,2524.4716370771566,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,111,0,111,0,,,,,,,111,,,1,2525.4725747745797,Y,l,go,l,1,,0.3850591335212812,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,112,0,112,0,,,,,,,112,,,1,2526.9903345407693,X,d,go,d,1,,0.49814233986035106,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,113,0,113,0,,,,,,,113,,,1,2528.6080453857176,Y,l,go,l,1,,0.4011328382839565,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,114,0,114,0,,,,,,,114,,,1,2530.1258623640533,Y,None,nogo,None,1,2530.926760206912,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,115,0,115,0,,,,,,,115,,,1,2531.927214995012,X,d,go,d,1,,0.25011943173012696,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,116,0,116,0,,,,,,,116,,,1,2533.278218316711,Y,l,go,None,0,2534.0789120382615,,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,117,0,117,0,,,,,,,117,,,1,2535.0796160386017,Y,None,nogo,d,0,,0.585544079207466,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,118,0,118,0,,,,,,,118,,,1,2536.7811295908505,X,d,go,d,1,,0.22716669333021855,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
,,,,,,,,,,,,2,0,2,0,119,0,119,0,,,,,,,119,,,1,2538.132148427707,Y,l,go,l,1,,0.46064462471258594,,,,,,,,,,,,,,,,10,001,21,m,Bsc. Psychologie 100%,2023-01-09_14h07.27.419,00_bat_bachelor,2022.2.4,60.03909456626929,
