loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,212,0,212,0,,,,,,,212,,,1,2898.218458666699,Y,d,go,d,1,,0.47852763638366014,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,213,0,213,0,,,,,,,213,,,1,2899.80284654547,Y,None,nogo,d,0,,0.5424423030926846,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,214,0,214,0,,,,,,,214,,,1,2901.454303030332,X,l,go,l,1,,0.2992859394289553,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,215,0,215,0,,,,,,,215,,,1,2902.855400727305,Y,d,go,d,1,,0.4342270303168334,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,216,0,216,0,,,,,,,216,,,1,2904.406553212146,X,l,go,l,1,,0.4986629090853967,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,217,0,217,0,,,,,,,217,,,1,2906.0077042424236,X,None,nogo,l,0,,0.5937770909513347,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,218,0,218,0,,,,,,,218,,,1,2907.7089386666776,Y,d,go,d,1,,0.2848927273298614,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,219,0,219,0,,,,,,,219,,,1,2909.1101648485055,X,l,go,l,1,,0.49907066667219624,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,220,0,220,0,,,,,,,220,,,1,2910.711156848527,X,None,nogo,None,1,2911.5117406061036,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,221,0,221,0,,,,,,,221,,,1,2912.5125275151804,Y,d,go,d,1,,0.28198751516174525,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,222,0,222,0,,,,,,,222,,,1,2913.8971151515143,X,l,go,l,1,,0.46440545457880944,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,223,0,223,0,,,,,,,223,,,1,2915.4646007273113,Y,d,go,d,1,,0.3046808484941721,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,224,0,224,0,,,,,,,224,,,1,2916.8827587878914,X,l,go,l,1,,0.2955210909130983,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,225,0,225,0,,,,,,,225,,,1,2918.283812363632,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,226,0,226,0,,,,,,,226,,,1,2920.0847883636598,Y,d,go,d,1,,0.37173830304527655,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,227,0,227,0,,,,,,,227,,,1,2921.569319272763,X,l,go,l,1,,0.2956258181948215,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,228,0,228,0,,,,,,,228,,,1,2922.9707151515177,Y,d,go,d,1,,0.2553974545444362,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,229,0,229,0,,,,,,,229,,,1,2924.3384402424563,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,230,0,230,0,,,,,,,230,,,1,2926.1397866666666,X,l,go,l,1,,0.31756084848893806,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,231,0,231,0,,,,,,,231,,,1,2927.5740959999966,Y,d,go,None,0,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,232,0,232,0,,,,,,,232,,,1,2929.375502060633,X,l,go,l,1,,0.2655749091063626,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,233,0,233,0,,,,,,,233,,,1,2930.7432664242806,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,234,0,234,0,,,,,,,234,,,1,2932.5448926060926,Y,d,go,d,1,,0.24904399999650195,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,235,0,235,0,,,,,,,235,,,1,2933.8953609697055,X,l,go,l,1,,0.35325006063794717,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,236,0,236,0,,,,,,,236,,,1,2935.3635030303267,X,None,nogo,None,1,2936.16410375759,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,237,0,237,0,,,,,,,237,,,1,2937.164845575753,Y,d,go,d,1,,0.3327162424684502,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,238,0,238,0,,,,,,,238,,,1,2938.5992193939746,X,l,go,l,1,,0.4980461818049662,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,239,0,239,0,,,,,,,239,,,1,2940.200410666701,Y,d,go,d,1,,0.3377053333679214,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,240,0,240,0,,,,,,,240,,,1,2941.6515447272686,Y,None,nogo,l,0,,0.2303855757927522,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,241,0,241,0,,,,,,,241,,,1,2942.985870545497,X,l,go,l,1,,0.2721470302785747,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,242,0,242,0,,,,,,,242,,,1,2944.370246303035,Y,d,go,d,1,,0.4066275151562877,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,243,0,243,0,,,,,,,243,,,1,2945.8881856969674,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,244,0,244,0,,,,,,,244,,,1,2947.689489454555,X,l,go,l,1,,0.1593567273230292,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,245,0,245,0,,,,,,,245,,,1,2948.957210181805,Y,d,go,d,1,,0.507738787913695,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,246,0,246,0,,,,,,,246,,,1,2950.574755878828,Y,None,nogo,l,0,,0.1549756363965571,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,247,0,247,0,,,,,,,247,,,1,2951.842640484858,X,l,go,l,1,,0.23085393942892551,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,248,0,248,0,,,,,,,248,,,1,2953.1770288484986,Y,d,go,d,1,,0.19309006060939282,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,0,0,0,0,249,0,249,0,,,,,,,249,,,1,2954.4779282424133,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,0,,,0.2,2989.1709376969957,X,l,go,None,0,,,,,,,,,,2955.2830530909123,space,33.65795696969144,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,1,,,0.2,2990.171868606063,Y,d,go,d,1,,0.38169418182224035,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,2,,,0.2,2990.856122181809,X,l,go,l,1,,0.04925103031564504,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,3,,,0.2,2991.205977212114,Y,d,go,d,1,,0.32331454544328153,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,4,,,0.2,2991.8397619394236,X,l,go,l,1,,0.2655603636521846,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,5,,,0.2,2992.4068974545808,Y,d,go,d,1,,0.2741814545588568,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,6,,,0.2,2992.9907524848823,X,l,go,l,1,,0.42693054547999054,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,7,,,0.2,2993.724558545451,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,8,,,0.2,2994.7254055757658,Y,d,go,d,1,,0.3074609697214328,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,9,,,0.2,2995.342473212164,X,l,go,l,1,,0.44360690913163126,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,10,,,0.2,2996.093047272763,Y,d,go,d,1,,0.3163487272686325,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,11,,,0.2,2996.7102317576064,X,l,go,l,1,,0.3074095757910982,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,12,,,0.2,2997.3272974545835,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,13,,,0.2,2998.328088727314,X,None,nogo,d,0,,0.27403454546583816,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,14,,,0.2,2998.9119200000423,Y,d,go,d,1,,0.4896335757803172,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,15,,,0.2,2999.712425697013,X,l,go,l,1,,0.29762775759445503,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,16,,,0.2,3000.3126152727637,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,17,,,0.2,3001.3137687272974,Y,d,go,d,1,,0.31156569701852277,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,18,,,0.2,3001.9309090909082,X,l,go,l,1,,0.3507438788074069,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,19,,,0.2,3002.5978783030296,Y,d,go,d,1,,0.3880296970019117,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,20,,,0.2,3003.298509090906,X,l,go,l,1,,0.23081854544579983,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,21,,,0.2,3003.8320009697345,Y,d,go,d,1,,0.2728709091315977,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,22,,,0.2,3004.416138181812,X,l,go,l,1,,0.1851758788106963,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,23,,,0.2,3004.9163549091318,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,24,,,0.2,3005.917271272745,Y,d,go,d,1,,0.2841872727731243,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,25,,,0.2,3006.5176572121563,X,l,go,l,1,,0.2600694545544684,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,26,,,0.2,3007.0844964848366,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,27,,,0.2,3008.085496242449,Y,d,go,d,1,,0.22835842426866293,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,28,,,0.2,3008.6191253333236,X,l,go,l,1,,0.5102638787939213,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,29,,,0.2,3009.436519272742,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,30,,,0.2,3010.437355636386,Y,d,go,d,1,,0.259795515157748,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,31,,,0.2,3011.0041464242386,X,l,go,l,1,,0.28490824246546254,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,32,0,32,0,,,,,,,32,,,0.2,3011.60461430304,Y,d,go,d,1,,0.4369615757605061,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,33,0,33,0,,,,,,,33,,,0.2,3012.3553071515053,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,34,0,34,0,,,,,,,34,,,0.2,3013.356306424248,X,l,go,l,1,,0.33304836362367496,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,35,0,35,0,,,,,,,35,,,0.2,3013.9900242424337,Y,d,go,d,1,,0.4352893333416432,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,36,0,36,0,,,,,,,36,,,0.2,3014.7406734545366,X,l,go,l,1,,0.4210115151363425,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,37,0,37,0,,,,,,,37,,,0.2,3015.4742046060856,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,38,0,38,0,,,,,,,38,,,0.2,3016.475202424277,Y,d,go,d,1,,0.2704825454275124,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,39,0,39,0,,,,,,,39,,,0.2,3017.0590797576006,X,l,go,l,1,,0.3428612121497281,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,40,0,40,0,,,,,,,40,,,0.2,3017.70957818185,Y,d,go,d,1,,0.3955104242195375,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,41,0,41,0,,,,,,,41,,,0.2,3018.4101750302943,X,l,go,l,1,,0.2072529696743004,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,42,0,42,0,,,,,,,42,,,0.2,3018.9270981818554,Y,d,go,d,1,,0.4581426666700281,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,43,0,43,0,,,,,,,43,,,0.2,3019.6944562424324,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,44,0,44,0,,,,,,,44,,,0.2,3020.6952281212434,X,l,go,l,1,,0.4021189091145061,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,45,0,45,0,,,,,,,45,,,0.2,3021.4123956363765,Y,d,go,d,1,,0.35726848483318463,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,46,0,46,0,,,,,,,46,,,0.2,3022.0791815757984,X,l,go,l,1,,0.24931163637666032,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,47,0,47,0,,,,,,,47,,,0.2,3022.629651393974,X,None,nogo,None,1,,,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,48,0,48,0,,,,,,,48,,,0.2,3023.6307612121454,Y,d,go,d,1,,0.28259600000455976,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,49,0,49,0,,,,,,,49,,,0.2,3024.214580848522,X,l,go,l,1,,0.290682787890546,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
,,,,,,,,,,,,1,0,1,0,50,0,50,0,,,,,,,50,,,0.2,3024.8150409696973,Y,d,go,d,1,,0.42700084851821885,,,,,,,,,,,,,,,91,001,23,w,Bildungswissenschaften und Psychologie,2023-02-06_09h25.06.787,00_bat_bachelor,2022.2.4,60.08564934582312,
