loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,9,0,9,0,20,0,20,0,,,,,,,20,,,0.2,6475.031564105913,X,d,go,d,1,,0.3192198862670921,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,21,0,21,0,,,,,,,21,,,0.2,6475.664898101866,Y,l,go,l,1,,0.24686646679765545,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,22,0,22,0,,,,,,,22,,,0.2,6476.214607411093,Y,None,nogo,None,1,6477.014857204922,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,23,0,23,0,,,,,,,23,,,0.2,6477.214885713998,X,d,go,d,1,,0.28040002629859373,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,24,0,24,0,,,,,,,24,,,0.2,6477.7978808252665,Y,l,go,l,1,,0.2085353338625282,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,25,0,25,0,,,,,,,25,,,0.2,6478.315084453294,X,d,go,d,1,,0.28384390340943355,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,26,0,26,0,,,,,,,26,,,0.2,6478.8982095038955,X,None,nogo,l,0,,0.2778317851189058,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,27,0,27,0,,,,,,,27,,,0.2,6479.481295766644,Y,l,go,None,0,6480.281225560611,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,28,0,28,0,,,,,,,28,,,0.2,6480.481198796988,X,d,go,d,1,,0.30932025470247027,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,29,0,29,0,,,,,,,29,,,0.2,6481.098255467514,X,None,nogo,l,0,,0.26788027478323784,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,30,0,30,0,,,,,,,30,,,0.2,6481.6811996697215,Y,l,go,None,0,6482.481548372583,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,31,0,31,0,,,,,,,31,,,0.2,6482.681346578742,X,d,go,d,1,,0.22172708503785543,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,32,0,32,0,,,,,,,32,,,0.2,6483.21477565344,Y,l,go,l,1,,0.26456633700581733,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,33,0,33,0,,,,,,,33,,,0.2,6483.7815414392535,Y,None,nogo,d,0,,0.25844415815663524,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,34,0,34,0,,,,,,,34,,,0.2,6484.347886376781,X,d,go,None,0,6485.148193867542,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,35,0,35,0,,,,,,,35,,,0.2,6485.347876679822,Y,l,go,l,1,,0.22603835568588693,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,36,0,36,0,,,,,,,36,,,0.2,6485.881748905813,X,d,go,d,1,,0.25255373676191084,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,37,0,37,0,,,,,,,37,,,0.2,6486.447878570718,Y,l,go,l,1,,0.24716416362207383,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,38,0,38,0,,,,,,,38,,,0.2,6486.99809842516,Y,None,nogo,d,0,,0.2419564085721504,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,39,0,39,0,,,,,,,39,,,0.2,6487.548248461448,X,d,go,None,0,6488.348123467571,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,40,0,40,0,,,,,,,40,,,0.2,6488.548025916112,Y,l,go,l,1,,0.2269731431006221,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,41,0,41,0,,,,,,,41,,,0.2,6489.081278506041,Y,None,nogo,None,1,6489.881552542283,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,42,0,42,0,,,,,,,42,,,0.2,6490.0813381423795,X,d,go,d,1,,0.2613619749317877,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,43,0,43,0,,,,,,,43,,,0.2,6490.648350715957,Y,l,go,l,1,,0.19133194827008992,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,44,0,44,0,,,,,,,44,,,0.2,6491.148077019112,Y,None,nogo,None,1,6491.94791614647,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,45,0,45,0,,,,,,,45,,,0.2,6492.148088170623,X,d,go,d,1,,0.30672292262897827,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,46,0,46,0,,,,,,,46,,,0.2,6492.76489756853,Y,l,go,l,1,,0.25019155610061716,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,47,0,47,0,,,,,,,47,,,0.2,6493.314882756415,X,d,go,None,0,6494.115119944181,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,48,0,48,0,,,,,,,48,,,0.2,6494.31506990784,X,None,nogo,d,0,,0.266928517667111,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,49,0,49,0,,,,,,,49,,,0.2,6494.898225503886,Y,l,go,None,0,6495.698281843259,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,50,0,50,0,,,,,,,50,,,0.2,6495.8980407767085,X,d,go,l,0,,0.0769431552325841,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,51,0,51,0,,,,,,,51,,,0.2,6496.28139574235,Y,l,go,d,0,,0.25251010041392874,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,52,0,52,0,,,,,,,52,,,0.2,6496.847940437365,Y,None,nogo,None,1,6497.648220291769,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,53,0,53,0,,,,,,,53,,,0.2,6497.848259467515,X,d,go,d,1,,0.22224538782029413,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,54,0,54,0,,,,,,,54,,,0.2,6498.3813714514545,Y,l,go,l,1,,0.28168826809269376,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,55,0,55,0,,,,,,,55,,,0.2,6498.964675895913,Y,None,nogo,None,1,6499.764788962522,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,56,0,56,0,,,,,,,56,,,0.2,6499.964970198795,Y,None,nogo,d,0,,0.2814807530376129,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,57,0,57,0,,,,,,,57,,,0.2,6500.548172340277,X,d,go,None,0,6501.348064800943,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,58,0,58,0,,,,,,,58,,,0.2,6501.547922158585,Y,l,go,l,1,,0.24985119262419175,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,59,0,59,0,,,,,,,59,,,0.2,6502.09821570995,X,d,go,d,1,,0.2767791795777157,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,60,0,60,0,,,,,,,60,,,0.2,6502.6812331242545,Y,l,go,l,1,,0.26870694106037263,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,61,0,61,0,,,,,,,61,,,0.2,6503.264885689758,X,d,go,d,1,,0.2783612393977819,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,62,0,62,0,,,,,,,62,,,0.2,6503.848197406929,X,None,nogo,None,1,6504.648254715998,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,63,0,63,0,,,,,,,63,,,0.2,6504.848234740246,Y,l,go,l,1,,0.18212031637085602,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,64,0,64,0,,,,,,,64,,,0.2,6505.33120953638,X,d,go,d,1,,0.2752349378861254,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,65,0,65,0,,,,,,,65,,,0.2,6505.914595435344,X,None,nogo,None,1,6506.714886926115,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,66,0,66,0,,,,,,,66,,,0.2,6506.914916404887,Y,l,go,l,1,,0.22874089982360601,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,67,0,67,0,,,,,,,67,,,0.2,6507.447933843432,X,d,go,d,1,,0.25441506919742096,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,68,0,68,0,,,,,,,68,,,0.2,6508.014704962567,Y,l,go,l,1,,0.2648310641525313,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,69,0,69,0,,,,,,,69,,,0.2,6508.581404809011,X,d,go,d,1,,0.2740756657294696,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,70,0,70,0,,,,,,,70,,,0.2,6509.164575435352,Y,l,go,l,1,,0.2980751692375634,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,71,0,71,0,,,,,,,71,,,0.2,6509.764867023099,Y,None,nogo,d,0,,0.2900218398135621,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,72,0,72,0,,,,,,,72,,,0.2,6510.364916186707,X,d,go,None,0,6511.16494779881,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,73,0,73,0,,,,,,,73,,,0.2,6511.364877883694,Y,l,go,l,1,,0.2268548401480075,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,74,0,74,0,,,,,,,74,,,0.2,6511.898382594722,Y,None,nogo,d,0,,0.2520150703639956,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,75,0,75,0,,,,,,,75,,,0.2,6512.464890441261,X,d,go,None,0,6513.264875992783,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,76,0,76,0,,,,,,,76,,,0.2,6513.464578683837,Y,l,go,l,1,,0.22136878219316714,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,77,0,77,0,,,,,,,77,,,0.2,6513.998200243295,X,d,go,d,1,,0.2325416252569994,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,78,0,78,0,,,,,,,78,,,0.2,6514.531504227154,Y,l,go,l,1,,0.25957724850741215,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,79,0,79,0,,,,,,,79,,,0.2,6515.09821570995,Y,None,nogo,d,0,,0.25274476697086357,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,80,0,80,0,,,,,,,80,,,0.2,6515.664881132179,X,d,go,None,0,6516.464574320198,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,81,0,81,0,,,,,,,81,,,0.2,6516.665060041181,Y,l,go,l,1,,0.17454456246923655,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,82,0,82,0,,,,,,,82,,,0.2,6517.147907322229,X,d,go,d,1,,0.2513052525318926,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,83,0,83,0,,,,,,,83,,,0.2,6517.714743895878,Y,l,go,l,1,,0.24482331627223175,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,84,0,84,0,,,,,,,84,,,0.2,6518.264545811122,X,d,go,d,1,,0.18986140353081282,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,85,0,85,0,,,,,,,85,,,0.2,6518.764870417028,Y,l,go,l,1,,0.24947349583089817,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,86,0,86,0,,,,,,,86,,,0.2,6519.314873059455,X,d,go,d,1,,0.06720158421376254,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,87,0,87,0,,,,,,,87,,,0.2,6519.698255176598,X,None,nogo,l,0,,0.21348078601295128,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,88,0,88,0,,,,,,,88,,,0.2,6520.214590926262,Y,l,go,None,0,6521.0145430232515,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,89,0,89,0,,,,,,,89,,,0.2,6521.214550199002,X,d,go,d,1,,0.19986624715966173,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,90,0,90,0,,,,,,,90,,,0.2,6521.714562077788,X,None,nogo,l,0,,0.19723449085722677,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,91,0,91,0,,,,,,,91,,,0.2,6522.214539532346,Y,l,go,None,0,6523.014914417014,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,92,0,92,0,,,,,,,92,,,0.2,6523.214661714097,X,d,go,d,1,,0.2317401710897684,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,93,0,93,0,,,,,,,93,,,0.2,6523.7481620615,Y,l,go,l,1,,0.22716320361359976,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,94,0,94,0,,,,,,,94,,,0.2,6524.28151743926,Y,None,nogo,None,1,6525.081594627103,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,95,0,95,0,,,,,,,95,,,0.2,6525.281544590762,X,d,go,d,1,,0.2289304754958721,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,96,0,96,0,,,,,,,96,,,0.2,6525.815016332112,Y,l,go,l,1,,0.2395108339987928,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,97,0,97,0,,,,,,,97,,,0.2,6526.364869641271,Y,None,nogo,None,1,6527.164884768543,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,98,0,98,0,,,,,,,98,,,0.2,6527.364899701861,X,d,go,d,1,,0.20999715133802965,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,99,0,99,0,,,,,,,99,,,0.2,6527.881551572573,Y,l,go,l,1,,0.2845057212689426,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,100,0,100,0,,,,,,,100,,,0.2,6528.481525099865,Y,None,nogo,None,1,6529.281531015018,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,101,0,101,0,,,,,,,101,,,0.2,6529.481616736186,X,d,go,d,1,,0.2364170173095772,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,102,0,102,0,,,,,,,102,,,0.2,6530.0312465302995,Y,l,go,l,1,,0.311683405059739,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,103,0,103,0,,,,,,,103,,,0.2,6530.648212534201,Y,None,nogo,None,1,6531.4482213584415,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,104,0,104,0,,,,,,,104,,,0.2,6531.647906594953,X,d,go,d,1,,0.27852705751138274,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,105,0,105,0,,,,,,,105,,,0.2,6532.231531039259,Y,l,go,l,1,,0.11224980479164515,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,106,0,106,0,,,,,,,106,,,0.2,6532.647878958596,X,d,go,d,1,,0.3662491967988899,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,107,0,107,0,,,,,,,107,,,0.2,6533.314865301887,Y,l,go,l,1,,0.2757896042894572,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,108,0,108,0,,,,,,,108,,,0.2,6533.898211928143,X,d,go,d,1,,0.2843500849849079,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,109,0,109,0,,,,,,,109,,,0.2,6534.4982601220545,Y,l,go,l,1,,0.32523782273347024,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,110,0,110,0,,,,,,,110,,,0.2,6535.131488421102,X,d,go,d,1,,0.3960188793280395,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,111,0,111,0,,,,,,,111,,,0.2,6535.831612202848,Y,l,go,l,1,,0.3838511276553618,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,112,0,112,0,,,,,,,112,,,0.2,6536.531229803033,X,d,go,d,1,,0.3234686114737997,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,113,0,113,0,,,,,,,113,,,0.2,6537.164825132204,Y,l,go,l,1,,0.5538762573414715,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,114,0,114,0,,,,,,,114,,,0.2,6538.031561681666,Y,None,nogo,None,1,6538.831210748496,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,115,0,115,0,,,,,,,115,,,0.2,6539.031202409111,X,d,go,d,1,,0.2545513115619542,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,116,0,116,0,,,,,,,116,,,0.2,6539.59807971002,Y,l,go,l,1,,0.34521841911191586,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,117,0,117,0,,,,,,,117,,,0.2,6540.248169576647,Y,None,nogo,None,1,6541.047835613164,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,118,0,118,0,,,,,,,118,,,0.2,6541.247890304046,X,d,go,d,1,,0.2308975048508728,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,119,0,119,0,,,,,,,119,,,0.2,6541.781657802829,Y,l,go,l,1,,0.2899559004436014,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,120,0,120,0,,,,,,,120,,,0.2,6542.381497512004,Y,None,nogo,None,1,6543.18118827579,,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,121,0,121,0,,,,,,,121,,,0.2,6543.381168300039,X,d,go,d,1,,0.22525484091602266,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
,,,,,,,,,,,,9,0,9,0,122,0,122,0,,,,,,,122,,,0.2,6543.914499435399,Y,l,go,l,1,,0.2991045020753518,,,,,,,,,,,,,,,6,001,2022-12-16_11h01.12.981,00_bat_bachelor,2022.2.4,59.95154464480134,
