loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,3,0,3,0,131,0,131,0,,,,,,,131,,,0.2,10213.268411021389,Y,None,nogo,None,1,,10214.068272451754,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,132,0,132,0,,,,,,,132,,,0.2,10214.268334415363,Y,None,nogo,l,0,0.17863702893373556,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,133,0,133,0,,,,,,,133,,,0.2,10214.751798908226,X,l,go,None,0,,10215.55149839929,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,134,0,134,0,,,,,,,134,,,0.2,10215.751472605363,Y,d,go,d,1,0.470993250812171,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,135,0,135,0,,,,,,,135,,,0.2,10216.534998043644,Y,None,nogo,None,1,,10217.33498117092,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,136,0,136,0,,,,,,,136,,,0.2,10217.535008710314,X,l,go,l,1,0.3511998543399386,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,137,0,137,0,,,,,,,137,,,0.2,10218.201597962878,Y,d,go,None,0,,10219.001801211241,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,138,0,138,0,,,,,,,138,,,0.2,10219.201767174905,X,l,go,None,0,,10220.00184096882,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,139,0,139,0,,,,,,,139,,,0.2,10220.201756993076,Y,d,go,d,1,0.3582020327448845,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,140,0,140,0,,,,,,,140,,,0.2,10220.868203215417,X,l,go,l,1,0.3786553561803885,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,141,0,141,0,,,,,,,141,,,0.2,10221.55165936888,Y,d,go,None,0,,10222.351732677955,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,142,0,142,0,,,,,,,142,,,0.2,10222.5517791264,Y,None,nogo,None,1,,10223.351743829466,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,143,0,143,0,,,,,,,143,,,0.2,10223.551506156859,X,l,go,l,1,0.2711737113131676,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,144,0,144,0,,,,,,,144,,,0.2,10224.134981267882,Y,d,go,None,0,,10224.935004152736,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,145,0,145,0,,,,,,,145,,,0.2,10225.134832419484,X,l,go,l,1,0.6233655405521858,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,146,0,146,0,,,,,,,146,,,0.2,10226.068315603246,X,None,nogo,None,1,,10226.868475700147,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,147,0,147,0,,,,,,,147,,,0.2,10227.068334997166,Y,d,go,d,1,0.3224488379782997,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,148,0,148,0,,,,,,,148,,,0.2,10227.701618084073,X,l,go,l,1,0.40954406847595237,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,149,0,149,0,,,,,,,149,,,0.2,10228.418331433553,Y,d,go,d,1,0.4134708544588648,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,150,0,150,0,,,,,,,150,,,0.2,10229.134957025468,X,l,go,l,1,0.2877637638885062,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,151,0,151,0,,,,,,,151,,,0.2,10229.73507697694,X,None,nogo,None,1,,10230.534863740671,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,152,0,152,0,,,,,,,152,,,0.2,10230.73499552242,X,None,nogo,d,0,0.2088561657583341,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,153,0,153,0,,,,,,,153,,,0.2,10231.25155430229,Y,d,go,d,1,0.5715871414286084,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,154,0,154,0,,,,,,,154,,,0.2,10232.134824177047,X,l,go,l,1,0.3764851754240226,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,155,0,155,0,,,,,,,155,,,0.2,10232.81817996694,Y,d,go,d,1,0.396850741293747,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,156,0,156,0,,,,,,,156,,,0.2,10233.535042164818,X,l,go,l,1,0.46401531479205005,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,157,0,157,0,,,,,,,157,,,0.2,10234.301657550706,Y,d,go,d,1,0.24052887770812958,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,158,0,158,0,,,,,,,158,,,0.2,10234.851744556741,X,l,go,l,1,0.25061129705864005,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,159,0,159,0,,,,,,,159,,,0.2,10235.418394948647,X,None,nogo,d,0,0.2447776029293891,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,160,0,160,0,,,,,,,160,,,0.2,10235.968292863865,Y,d,go,None,0,,10236.768327385042,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,161,0,161,0,,,,,,,161,,,0.2,10236.968091651826,X,l,go,d,0,0.3917578952969052,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,162,0,162,0,,,,,,,162,,,0.2,10237.668483069836,X,None,nogo,None,1,,10238.468152985151,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,163,0,163,0,,,,,,,163,,,0.2,10238.668413736537,Y,d,go,d,1,0.5147532295959536,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,164,0,164,0,,,,,,,164,,,0.2,10239.484976249718,X,l,go,l,1,0.5139672905788757,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,165,0,165,0,,,,,,,165,,,0.2,10240.301819490036,Y,d,go,d,1,0.38520565602811985,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,166,0,166,0,,,,,,,166,,,0.2,10241.001732847653,Y,None,nogo,None,1,,10241.802018520248,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,167,0,167,0,,,,,,,167,,,0.2,10242.001521938655,X,l,go,l,1,0.39702140787267126,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,168,0,168,0,,,,,,,168,,,0.2,10242.701729599154,Y,d,go,d,1,0.5624477519304492,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,169,0,169,0,,,,,,,169,,,0.2,10243.568307118403,X,l,go,l,1,0.4946955423511099,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,170,0,170,0,,,,,,,170,,,0.2,10244.367911094363,Y,d,go,d,1,0.36650651358650066,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,171,0,171,0,,,,,,,171,,,0.2,10245.034792225546,Y,None,nogo,l,0,0.45160126022528857,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,172,0,172,0,,,,,,,172,,,0.2,10245.801245672134,X,l,go,None,0,,10246.601501768979,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,173,0,173,0,,,,,,,173,,,0.2,10246.8015055508,Y,d,go,d,1,0.3971581351070199,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,174,0,174,0,,,,,,,174,,,0.2,10247.501507635636,Y,None,nogo,None,1,,10248.301224096387,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,175,0,175,0,,,,,,,175,,,0.2,10248.501509575028,X,l,go,l,1,0.3929273492540233,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,176,0,176,0,,,,,,,176,,,0.2,10249.201157235802,Y,d,go,None,0,,10250.00122278728,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,177,0,177,0,,,,,,,177,,,0.2,10250.201453478076,Y,None,nogo,None,1,,10251.001541817444,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,178,0,178,0,,,,,,,178,,,0.2,10251.201517478068,X,l,go,l,1,0.3646219084621407,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,179,0,179,0,,,,,,,179,,,0.2,10251.868162003317,Y,d,go,d,1,0.4180366703949403,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,180,0,180,0,,,,,,,180,,,0.2,10252.601571587118,X,l,go,l,1,0.4060589792497922,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,181,0,181,0,,,,,,,181,,,0.2,10253.317869906488,Y,d,go,d,1,0.34556252375477925,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,182,0,182,0,,,,,,,182,,,0.2,10253.968143530597,X,l,go,l,1,0.382491475524148,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,183,0,183,0,,,,,,,183,,,0.2,10254.651506593218,X,None,nogo,None,1,,10255.45119202367,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,184,0,184,0,,,,,,,184,,,0.2,10255.651496896258,Y,d,go,d,1,0.25113056955160573,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,185,0,185,0,,,,,,,185,,,0.2,10256.21800231855,X,l,go,l,1,0.3721263896441087,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,186,0,186,0,,,,,,,186,,,0.2,10256.901329017535,Y,d,go,d,1,0.32945974366157316,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,187,0,187,0,,,,,,,187,,,0.2,10257.534836104314,X,l,go,l,1,0.2727858317666687,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,188,0,188,0,,,,,,,188,,,0.2,10258.118175942713,X,None,nogo,d,0,0.42393581906799227,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,189,0,189,0,,,,,,,189,,,0.2,10258.851191829715,Y,d,go,None,0,,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,190,0,190,0,,,,,,,190,,,0.2,10259.85210673837,X,l,go,l,1,0.433849996101344,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,191,0,191,0,,,,,,,191,,,0.2,10260.618801154516,X,None,nogo,None,1,,10261.419143069506,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,192,0,192,0,,,,,,,192,,,0.2,10261.619165275566,Y,d,go,d,1,0.4598044077283703,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,193,0,193,0,,,,,,,193,,,0.2,10262.402374592784,X,l,go,l,1,0.5720128382090479,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,194,0,194,0,,,,,,,194,,,0.2,10263.301972217218,Y,d,go,None,0,,10264.10194176875,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,195,0,195,0,,,,,,,195,,,0.2,10264.301862641529,X,l,go,None,0,,10265.101930132398,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,196,0,196,0,,,,,,,196,,,0.2,10265.302164701978,Y,d,go,d,1,0.5048894767824095,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,197,0,197,0,,,,,,,197,,,0.2,10266.118433397118,Y,None,nogo,l,0,0.23200282122706994,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,198,0,198,0,,,,,,,198,,,0.2,10266.66863822128,X,l,go,None,0,,10267.468425469851,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,199,0,199,0,,,,,,,199,,,0.2,10267.668697372748,Y,d,go,None,0,,10268.468438560754,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,200,0,200,0,,,,,,,200,,,0.2,10268.668441372865,X,l,go,l,1,0.40154746631742455,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,201,0,201,0,,,,,,,201,,,0.2,10269.385263813194,X,None,nogo,None,1,,10270.185435546446,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,202,0,202,0,,,,,,,202,,,0.2,10270.385345267714,Y,d,go,d,1,0.38119450645172037,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,203,0,203,0,,,,,,,203,,,0.2,10271.068407724408,X,l,go,l,1,0.44984417015803047,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,204,0,204,0,,,,,,,204,,,0.2,10271.835275231395,X,None,nogo,d,0,0.2745099521416705,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,205,0,205,0,,,,,,,205,,,0.2,10272.435146940552,Y,d,go,None,0,,10273.235126673884,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,206,0,206,0,,,,,,,206,,,0.2,10273.435385001038,X,l,go,l,1,0.4034359502256848,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,207,0,207,0,,,,,,,207,,,0.2,10274.151767684001,Y,d,go,d,1,0.4864982129947748,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,208,0,208,0,,,,,,,208,,,0.2,10274.951821114257,Y,None,nogo,None,1,,10275.751739756728,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,209,0,209,0,,,,,,,209,,,0.2,10275.95147153869,Y,None,nogo,None,1,,10276.751716484025,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,210,0,210,0,,,,,,,210,,,0.2,10276.951728993095,X,l,go,l,1,0.45481483440380543,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,211,0,211,0,,,,,,,211,,,0.2,10277.718464136502,Y,d,go,d,1,0.47233773503103293,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,212,0,212,0,,,,,,,212,,,0.2,10278.50170302947,Y,None,nogo,l,0,0.3451610693882685,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,213,0,213,0,,,,,,,213,,,0.2,10279.151757017331,X,l,go,None,0,,10279.951455538685,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,214,0,214,0,,,,,,,214,,,0.2,10280.15163435074,Y,d,go,d,1,0.5345301897032186,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,215,0,215,0,,,,,,,215,,,0.2,10281.001471029595,X,l,go,l,1,0.37258457124698907,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,216,0,216,0,,,,,,,216,,,0.2,10281.684937364887,Y,d,go,d,1,0.33068010670831427,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,217,0,217,0,,,,,,,217,,,0.2,10282.318171966937,X,l,go,l,1,0.2577700814581476,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,218,0,218,0,,,,,,,218,,,0.2,10282.88497217698,Y,d,go,d,1,0.34642070514382794,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,219,0,219,0,,,,,,,219,,,0.2,10283.534890407318,X,l,go,l,1,0.4001792245544493,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,220,0,220,0,,,,,,,220,,,0.2,10284.234913825494,Y,d,go,None,0,,10285.034750043764,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,221,0,221,0,,,,,,,221,,,0.2,10285.23504134058,Y,None,nogo,None,1,,10286.03501816484,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,222,0,222,0,,,,,,,222,,,0.2,10286.235134916293,X,l,go,l,1,0.37186457158531994,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,223,0,223,0,,,,,,,223,,,0.2,10286.918539191014,Y,d,go,d,1,0.4082403115462512,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,224,0,224,0,,,,,,,224,,,0.2,10287.635477994918,X,l,go,l,1,0.29891575846704654,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
,,,,,,,,,,,,3,0,3,0,225,0,225,0,,,,,,,225,,,0.2,10288.25214242321,Y,d,go,d,1,0.3385375574580394,,,,,,,,,,,,,,,,41,001,22,w,Psychologie,2023-01-18_12h35.01.826,00_bat_bachelor,2022.2.4,60.031638476326926,
