loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6,0,6,0,83,0,83,0,,,,,,,83,,,1,22175.147092292318,X,None,nogo,None,1,22175.94707299536,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,84,0,84,0,,,,,,,84,,,1,22176.947109358967,Y,d,go,d,1,,0.21073775959666818,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,85,0,85,0,,,,,,,85,,,1,22178.263807872077,X,l,go,l,1,,0.26997894304804504,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,86,0,86,0,,,,,,,86,,,1,22179.647127443808,Y,d,go,d,1,,0.31118425633758307,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,87,0,87,0,,,,,,,87,,,1,22181.06397233263,X,l,go,l,1,,0.31795516214333475,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,88,0,88,0,,,,,,,88,,,1,22182.496998546994,X,None,nogo,None,1,22183.297115977155,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,89,0,89,0,,,,,,,89,,,1,22184.297106765094,Y,d,go,d,1,,0.20472952001728117,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,90,0,90,0,,,,,,,90,,,1,22185.61379946,X,l,go,l,1,,0.3126407405361533,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,91,0,91,0,,,,,,,91,,,1,22187.03028507624,Y,d,go,d,1,,0.2551212531980127,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,92,0,92,0,,,,,,,92,,,1,22188.396881746943,X,l,go,l,1,,0.26487688487395644,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,93,0,93,0,,,,,,,93,,,1,22189.763347508735,Y,d,go,d,1,,0.306110319448635,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,94,0,94,0,,,,,,,94,,,1,22191.180125973304,X,l,go,l,1,,0.2655707027297467,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,95,0,95,0,,,,,,,95,,,1,22192.546922401525,X,None,nogo,None,1,22193.346985043958,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,96,0,96,0,,,,,,,96,,,1,22194.34671498346,Y,d,go,d,1,,0.17083280917722732,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,97,0,97,0,,,,,,,97,,,1,22195.630042361212,X,l,go,l,1,,0.37597549764905125,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,98,0,98,0,,,,,,,98,,,1,22197.113409399637,Y,d,go,d,1,,0.3157980722608045,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,99,0,99,0,,,,,,,99,,,1,22198.530299864127,Y,None,nogo,None,1,22199.330242748954,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,100,0,100,0,,,,,,,100,,,1,22200.33025874896,X,l,go,l,1,,0.2677316713379696,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,101,0,101,0,,,,,,,101,,,1,22201.713560866192,Y,d,go,d,1,,0.2770315456436947,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,102,0,102,0,,,,,,,102,,,1,22203.096759710694,X,l,go,l,1,,0.26852827705442905,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,103,0,103,0,,,,,,,103,,,1,22204.480132130906,X,None,nogo,d,0,,0.19744225090835243,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,104,0,104,0,,,,,,,104,,,1,22205.780061682453,Y,d,go,d,1,,0.19448079774156213,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,105,0,105,0,,,,,,,105,,,1,22207.079996567336,X,l,go,l,1,,0.18920855794567615,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,106,0,106,0,,,,,,,106,,,1,22208.380292664166,Y,d,go,d,1,,0.29808220209088176,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,107,0,107,0,,,,,,,107,,,1,22209.780256106635,Y,None,nogo,l,0,,0.24212538078427315,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,108,0,108,0,,,,,,,108,,,1,22211.129969391506,X,l,go,l,1,,0.3163653447991237,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,109,0,109,0,,,,,,,109,,,1,22212.546951977303,Y,d,go,d,1,,0.30771807627752423,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,110,0,110,0,,,,,,,110,,,1,22213.96349335101,X,l,go,l,1,,0.3464661786565557,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,111,0,111,0,,,,,,,111,,,1,22215.4135765268,X,None,nogo,None,1,22216.21331092692,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,112,0,112,0,,,,,,,112,,,1,22217.21336329053,Y,d,go,d,1,,0.2322621128987521,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,113,0,113,0,,,,,,,113,,,1,22218.546884098556,X,l,go,l,1,,0.3227328567299992,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,114,0,114,0,,,,,,,114,,,1,22219.980357827735,X,None,nogo,None,1,22220.78022750048,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,115,0,115,0,,,,,,,115,,,1,22221.780254167155,Y,d,go,d,1,,0.2422815018799156,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,116,0,116,0,,,,,,,116,,,1,22223.129967452143,X,l,go,l,1,,0.41108432912733406,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,117,0,117,0,,,,,,,117,,,1,22224.646773019806,X,None,nogo,None,1,22225.44690451061,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,118,0,118,0,,,,,,,118,,,1,22226.446841965197,Y,d,go,d,1,,0.23014623508788645,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,119,0,119,0,,,,,,,119,,,1,22227.780225561117,X,l,go,l,1,,0.30603274365421385,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,120,0,120,0,,,,,,,120,,,1,22229.196620995644,X,None,nogo,None,1,22229.99693624396,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,121,0,121,0,,,,,,,121,,,1,22230.99700945604,Y,d,go,d,1,,0.2881980857346207,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,122,0,122,0,,,,,,,122,,,1,22232.39694186824,X,l,go,None,0,22233.19708790444,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,123,0,123,0,,,,,,,123,,,1,22234.19688814704,Y,d,go,d,1,,0.1925622533308342,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,124,0,124,0,,,,,,,124,,,1,22235.497004365083,Y,None,nogo,None,1,22236.296633068356,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,125,0,125,0,,,,,,,125,,,1,22237.29698070453,X,l,go,l,1,,0.27834790863562375,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,126,0,126,0,,,,,,,126,,,1,22238.680270215613,Y,d,go,d,1,,0.23731908004265279,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,127,0,127,0,,,,,,,127,,,1,22240.0301148945,X,l,go,l,1,,0.29548729420639575,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,128,0,128,0,,,,,,,128,,,1,22241.430268882308,Y,d,go,d,1,,0.22367108659818769,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,129,0,129,0,,,,,,,129,,,1,22242.76358605409,X,l,go,l,1,,0.2343202936463058,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,130,0,130,0,,,,,,,130,,,1,22244.11361352075,X,None,nogo,d,0,,0.2612046442227438,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,131,0,131,0,,,,,,,131,,,1,22245.48021503992,Y,d,go,d,1,,0.1895615274552256,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,132,0,132,0,,,,,,,132,,,1,22246.780295379227,X,l,go,l,1,,0.21692005963996053,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,133,0,133,0,,,,,,,133,,,1,22248.096881407662,Y,d,go,d,1,,0.29328947712201625,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,134,0,134,0,,,,,,,134,,,1,22249.496984001482,X,l,go,l,1,,0.23725314065814018,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,135,0,135,0,,,,,,,135,,,1,22250.846995953005,X,None,nogo,d,0,,0.21477896976284683,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,136,0,136,0,,,,,,,136,,,1,22252.163545617717,Y,d,go,d,1,,0.1636337824165821,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,137,0,137,0,,,,,,,137,,,1,22253.43032124592,X,l,go,l,1,,0.22405266226269305,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,138,0,138,0,,,,,,,138,,,1,22254.763304842054,Y,d,go,d,1,,0.21804199845064431,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,139,0,139,0,,,,,,,139,,,1,22256.096922134864,X,l,go,l,1,,0.35761962772812694,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,140,0,140,0,,,,,,,140,,,1,22257.563417908736,X,None,nogo,d,0,,0.23481483885552734,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,141,0,141,0,,,,,,,141,,,1,22258.91326937545,X,None,nogo,d,0,,0.17943062318954617,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,142,0,142,0,,,,,,,142,,,1,22260.196856631897,Y,d,go,d,1,,0.22503399511333555,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,143,0,143,0,,,,,,,143,,,1,22261.531031500082,X,l,go,l,1,,0.24980343761853874,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,144,0,144,0,,,,,,,144,,,1,22262.914199314313,Y,d,go,d,1,,0.2109656382817775,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,145,0,145,0,,,,,,,145,,,1,22264.247340486152,Y,None,nogo,None,1,22265.047342522535,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,146,0,146,0,,,,,,,146,,,1,22266.047151977196,X,l,go,l,1,,0.2306049014441669,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,147,0,147,0,,,,,,,147,,,1,22267.380543330684,Y,d,go,d,1,,0.5124234315007925,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,148,0,148,0,,,,,,,148,,,1,22268.997295031673,X,l,go,l,1,,0.22379035933408886,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,149,0,149,0,,,,,,,149,,,1,22270.330663597328,X,None,nogo,None,1,22271.130667573074,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,150,0,150,0,,,,,,,150,,,1,22272.130681148847,Y,d,go,d,1,,0.25924973597284406,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,151,0,151,0,,,,,,,151,,,1,22273.497173092328,X,l,go,l,1,,0.2678339743288234,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,152,0,152,0,,,,,,,152,,,1,22274.880511088297,Y,d,go,d,1,,0.24555228813551366,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,153,0,153,0,,,,,,,153,,,1,22276.247301698313,X,l,go,l,1,,0.22301508695818484,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,154,0,154,0,,,,,,,154,,,1,22277.580514142872,Y,d,go,d,1,,0.29788971738889813,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,155,0,155,0,,,,,,,155,,,1,22278.980650191195,Y,None,nogo,l,0,,0.20940200262703001,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,156,0,156,0,,,,,,,156,,,1,22280.31400809018,X,l,go,l,1,,0.23560756561346352,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,157,0,157,0,,,,,,,157,,,1,22281.664005011437,Y,d,go,d,1,,0.19746067514643073,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,158,0,158,0,,,,,,,158,,,1,22282.980659403373,X,l,go,l,1,,0.22495448007248342,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,159,0,159,0,,,,,,,159,,,1,22284.313832090353,Y,d,go,d,1,,0.30001626175362617,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,160,0,160,0,,,,,,,160,,,1,22285.713990926626,Y,None,nogo,None,1,22286.51375781151,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,161,0,161,0,,,,,,,161,,,1,22287.513858660008,Y,None,nogo,None,1,22288.313829666004,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,162,0,162,0,,,,,,,162,,,1,22289.313973181183,X,l,go,l,1,,0.3076225609984249,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,163,0,163,0,,,,,,,163,,,1,22290.747356728534,Y,d,go,d,1,,0.26651858107652515,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,164,0,164,0,,,,,,,164,,,1,22292.113959702314,Y,None,nogo,None,1,22292.913850708515,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,165,0,165,0,,,,,,,165,,,1,22293.91378476913,X,l,go,l,1,,0.25200076994951814,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,166,0,166,0,,,,,,,166,,,1,22295.28063840943,Y,d,go,d,1,,0.42068480933085084,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,167,0,167,0,,,,,,,167,,,1,22296.813838150934,X,l,go,l,1,,0.2949234157567844,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,168,0,168,0,,,,,,,168,,,1,22298.23048279737,Y,d,go,d,1,,0.27123663935344666,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,169,0,169,0,,,,,,,169,,,1,22299.614045278053,Y,None,nogo,None,1,22300.413988162996,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,170,0,170,0,,,,,,,170,,,1,22301.413835920626,X,l,go,l,1,,0.15988735994324088,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,171,0,171,0,,,,,,,171,,,1,22302.680658094236,Y,d,go,d,1,,0.2846921479795128,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,172,0,172,0,,,,,,,172,,,1,22304.09729401348,Y,None,nogo,None,1,22304.897334352834,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,173,0,173,0,,,,,,,173,,,1,22305.8971801711,Y,None,nogo,None,1,22306.697235055966,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,174,0,174,0,,,,,,,174,,,1,22307.697161843884,X,l,go,l,1,,0.308999530156143,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,175,0,175,0,,,,,,,175,,,1,22309.113964550896,Y,d,go,d,1,,0.2190965433837846,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,176,0,176,0,,,,,,,176,,,1,22310.463836381212,X,l,go,l,1,,0.42201474809553474,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,177,0,177,0,,,,,,,177,,,1,22311.99719078932,Y,d,go,d,1,,0.2157966662198305,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,178,0,178,0,,,,,,,178,,,1,22313.33046432468,Y,None,nogo,None,1,22314.130196785438,,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
,,,,,,,,,,,,6,0,6,0,179,0,179,0,,,,,,,179,,,1,22315.13033981563,X,l,go,l,1,,0.21929921000264585,,,,,,,,,,,,,,,51,001,20,m,Informatik,2023-01-23_14h23.59.266,00_bat_bachelor,2022.2.4,59.95276451128002,
