loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,22,,,1,2968.3885404176544,X,d,go,d,1,,0.28421952086500823,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,23,,,1,2969.7893402234185,X,None,nogo,None,1,2970.5902275927365,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,24,0,24,0,,,,,,,24,,,1,2971.5909228650853,Y,l,go,l,1,,0.2660915295127779,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,25,0,25,0,,,,,,,25,,,1,2972.9586613534484,X,d,go,d,1,,0.24250220763497055,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,26,0,26,0,,,,,,,26,,,1,2974.3097307588905,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,27,0,27,0,,,,,,,27,,,1,2976.1110617644154,Y,l,go,l,1,,0.27440619212575257,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,28,0,28,0,,,,,,,28,,,1,2977.495224002283,X,d,go,d,1,,0.2981986654922366,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,29,0,29,0,,,,,,,29,,,1,2978.896413141163,Y,l,go,l,1,,0.3205104121007025,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,30,0,30,0,,,,,,,30,,,1,2980.330941415392,Y,None,nogo,d,0,,0.2300474257208407,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,31,0,31,0,,,,,,,31,,,1,2981.6650440411177,X,d,go,d,1,,0.49628584226593375,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,32,0,32,0,,,,,,,32,,,1,2983.266610295046,Y,l,go,l,1,,0.15771291544660926,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,33,0,33,0,,,,,,,33,,,1,2984.5341578016523,X,d,go,d,1,,0.44401968573220074,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,34,0,34,0,,,,,,,34,,,1,2986.0852949889377,X,None,nogo,l,0,,0.2840871571097523,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,35,0,35,0,,,,,,,35,,,1,2987.4863973399624,Y,l,go,l,1,,0.21076355641707778,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,36,0,36,0,,,,,,,36,,,1,2988.803943367908,X,d,go,d,1,,0.2046534987166524,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,37,0,37,0,,,,,,,37,,,1,2990.1218074560165,Y,l,go,l,1,,0.45466307434253395,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,38,0,38,0,,,,,,,38,,,1,2991.689568635309,X,d,go,d,1,,0.29670339333824813,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,39,0,39,0,,,,,,,39,,,1,2993.0904183804523,Y,l,go,l,1,,0.5103668048977852,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,40,0,40,0,,,,,,,40,,,1,2994.708518929314,X,d,go,d,1,,0.23640621057711542,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,41,0,41,0,,,,,,,41,,,1,2996.0596067588776,Y,l,go,l,1,,0.4051110986620188,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,42,0,42,0,,,,,,,42,,,1,2997.5775260231458,X,d,go,d,1,,0.2476037808228284,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,43,0,43,0,,,,,,,43,,,1,2998.9285668225493,Y,l,go,l,1,,0.2570709278807044,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,44,0,44,0,,,,,,,44,,,1,3000.296162765473,Y,None,nogo,d,0,,0.24871747731231153,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,45,0,45,0,,,,,,,45,,,1,3001.647195322672,X,d,go,None,0,3002.447715176968,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,46,0,46,0,,,,,,,46,,,1,3003.4484550552443,Y,l,go,l,1,,0.21618706872686744,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,47,0,47,0,,,,,,,47,,,1,3004.765998658957,X,d,go,d,1,,0.21196646499447525,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,48,0,48,0,,,,,,,48,,,1,3006.0836518383585,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,49,0,49,0,,,,,,,49,,,1,3007.8853139949497,Y,l,go,l,1,,0.2767940699122846,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,50,0,50,0,,,,,,,50,,,1,3009.2695499300025,X,d,go,d,1,,0.29877999844029546,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,51,0,51,0,,,,,,,51,,,1,3010.6707342201844,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,52,0,52,0,,,,,,,52,,,1,3012.4720642559696,Y,l,go,l,1,,0.31321877939626575,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,53,0,53,0,,,,,,,53,,,1,3013.889809992863,X,d,go,d,1,,0.2386753004975617,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,54,0,54,0,,,,,,,54,,,1,3015.2409710346255,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,55,0,55,0,,,,,,,55,,,1,3017.0421648281626,Y,l,go,l,1,,0.36619232944212854,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,56,0,56,0,,,,,,,56,,,1,3018.5100424194243,X,d,go,d,1,,0.40288079669699073,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,57,0,57,0,,,,,,,57,,,1,3020.0278894410003,Y,l,go,l,1,,0.32617004588246346,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,58,0,58,0,,,,,,,58,,,1,3021.462296018377,X,d,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,59,0,59,0,,,,,,,59,,,1,3023.263621205464,X,None,nogo,None,1,3024.0642840899527,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,60,0,60,0,,,,,,,60,,,1,3025.0648547564633,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,61,0,61,0,,,,,,,61,,,1,3026.866128064925,Y,l,go,l,1,,0.3508410642389208,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,62,0,62,0,,,,,,,62,,,1,3028.3340366864577,X,d,go,d,1,,0.2758054642472416,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,63,0,63,0,,,,,,,63,,,1,3029.7184685000684,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,64,0,64,0,,,,,,,64,,,1,3031.5199255661573,Y,l,go,l,1,,0.4805690012872219,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,65,0,65,0,,,,,,,65,,,1,3033.1045953433495,X,d,go,d,1,,0.24099723855033517,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,66,0,66,0,,,,,,,66,,,1,3034.4555352942552,Y,l,go,l,1,,0.39434892195276916,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,67,0,67,0,,,,,,,67,,,1,3035.9567418391816,Y,None,nogo,d,0,,0.28342194529250264,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,68,0,68,0,,,,,,,68,,,1,3037.3411620163824,X,d,go,d,1,,0.5969097935594618,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,69,0,69,0,,,,,,,69,,,1,3039.042102282634,Y,l,go,l,1,,0.22376039857044816,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,70,0,70,0,,,,,,,70,,,1,3040.376689756755,X,d,go,d,1,,0.31291865836828947,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,71,0,71,0,,,,,,,71,,,1,3041.7944563420024,X,None,nogo,d,0,,0.5588312663603574,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,72,0,72,0,,,,,,,72,,,1,3043.46213359409,Y,l,go,l,1,,0.2661075296346098,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,73,0,73,0,,,,,,,73,,,1,3044.8298444461543,X,d,go,d,1,,0.24388935859315097,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,74,0,74,0,,,,,,,74,,,1,3046.180898336461,X,None,nogo,d,0,,0.4912477838806808,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,75,0,75,0,,,,,,,75,,,1,3047.7823564691935,Y,l,go,l,1,,0.26580255990847945,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,76,0,76,0,,,,,,,76,,,1,3049.150107563706,X,d,go,d,1,,0.2922728501725942,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,77,0,77,0,,,,,,,77,,,1,3050.5509102784563,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,78,0,78,0,,,,,,,78,,,1,3052.3524701320566,Y,l,go,l,1,,0.28857976105064154,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,79,0,79,0,,,,,,,79,,,1,3053.7533281196374,X,d,go,None,0,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,80,0,80,0,,,,,,,80,,,1,3055.5548409430776,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,81,0,81,0,,,,,,,81,,,1,3057.3562752211,Y,l,go,l,1,,0.30821708496659994,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,82,0,82,0,,,,,,,82,,,1,3058.7737940491643,X,d,go,d,1,,0.4275915725156665,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,83,0,83,0,,,,,,,83,,,1,3060.308580698911,Y,l,go,l,1,,0.3966761934570968,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,84,0,84,0,,,,,,,84,,,1,3061.809717425611,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,85,0,85,0,,,,,,,85,,,1,3063.611234612763,X,d,go,d,1,,0.4853602717630565,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,86,0,86,0,,,,,,,86,,,1,3065.2124697151594,Y,l,go,l,1,,0.2437705707270652,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,87,0,87,0,,,,,,,87,,,1,3066.580361415632,Y,None,nogo,l,0,,0.3481622776016593,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,88,0,88,0,,,,,,,88,,,1,3068.0478167040274,X,d,go,d,1,,0.25738268508575857,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,89,0,89,0,,,,,,,89,,,1,3069.432154942071,Y,l,go,l,1,,0.48828924004919827,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,90,0,90,0,,,,,,,90,,,1,3071.0331898021977,Y,None,nogo,d,0,,0.23204451566562057,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,91,0,91,0,,,,,,,91,,,1,3072.367731215665,X,d,go,l,0,,0.2093157994095236,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,92,0,92,0,,,,,,,92,,,1,3073.685329122236,Y,l,go,l,1,,0.315591141814366,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,93,0,93,0,,,,,,,93,,,1,3075.1029696471523,Y,None,nogo,d,0,,0.27407213184051216,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,94,0,94,0,,,,,,,94,,,1,3076.4875057030004,Y,None,nogo,None,1,3077.28813028452,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,95,0,95,0,,,,,,,95,,,1,3078.2889584053773,X,d,go,d,1,,0.31964980671182275,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,96,0,96,0,,,,,,,96,,,1,3079.7232238918077,Y,l,go,l,1,,0.24666850874200463,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,97,0,97,0,,,,,,,97,,,1,3081.07458614558,X,d,go,d,1,,0.3177574439905584,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,98,0,98,0,,,,,,,98,,,1,3082.508821086725,Y,l,go,l,1,,0.24389614630490541,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,99,0,99,0,,,,,,,99,,,1,3083.8595477044582,X,d,go,d,1,,0.2046806502621621,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,100,0,100,0,,,,,,,100,,,1,3085.1776459745597,Y,l,go,l,1,,0.39194262004457414,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,101,0,101,0,,,,,,,101,,,1,3086.6786067013163,X,d,go,d,1,,0.2660343174356967,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,102,0,102,0,,,,,,,102,,,1,3088.0463233715855,Y,l,go,l,1,,0.24381372216157615,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,103,0,103,0,,,,,,,103,,,1,3089.3971290194895,X,d,go,d,1,,0.2676144379656762,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,104,0,104,0,,,,,,,104,,,1,3090.781480348436,Y,l,go,l,1,,0.22767215431667864,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,105,0,105,0,,,,,,,105,,,1,3092.1159723075107,Y,None,nogo,d,0,,0.2211504604201764,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,106,0,106,0,,,,,,,106,,,1,3093.450547175482,X,d,go,l,0,,0.19878344098106027,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,107,0,107,0,,,,,,,107,,,1,3094.751413938822,Y,l,go,l,1,,0.19398538256064057,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,108,0,108,0,,,,,,,108,,,1,3096.0524431262165,Y,None,nogo,l,0,,0.3814277162309736,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,109,0,109,0,,,,,,,109,,,1,3097.536974770017,X,d,go,d,1,,0.304008117178455,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,110,0,110,0,,,,,,,110,,,1,3098.954526567599,Y,l,go,l,1,,0.21552137238904834,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,111,0,111,0,,,,,,,111,,,1,3100.2721802317537,X,d,go,d,1,,0.16060891398228705,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,112,0,112,0,,,,,,,112,,,1,3101.5399245866574,Y,l,go,l,1,,0.2050864682532847,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,113,0,113,0,,,,,,,113,,,1,3102.8579675839283,Y,None,nogo,l,0,,0.5985800956841558,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,114,0,114,0,,,,,,,114,,,1,3104.558682395844,X,d,go,d,1,,0.1939858675468713,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,115,0,115,0,,,,,,,115,,,1,3105.85997485579,Y,l,go,l,1,,0.22085809707641602,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,116,0,116,0,,,,,,,116,,,1,3107.194226330146,X,d,go,d,1,,0.3591964540537447,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,117,0,117,0,,,,,,,117,,,1,3108.661887194263,X,None,nogo,None,1,,,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
,,,,,,,,,,,,6,0,6,0,118,0,118,0,,,,,,,118,,,1,3110.4632371086627,Y,l,go,l,1,,0.258778078481555,,,,,,,,,,,,,,,76,001,22,w,Psychologie,2023-01-26_12h01.07.502,00_bat_bachelor,2022.2.4,60.071503256170914,
