loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,39,0,39,0,,,,,,,39,,,1,306.8325375046,Y,d,go,d,1,0.45394527723436795,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,40,0,40,0,,,,,,,40,,,1,308.4008970662986,X,l,go,l,1,0.5013565398348305,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,41,0,41,0,,,,,,,41,,,1,310.0191023511375,Y,d,go,d,1,0.4593151211852273,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,42,0,42,0,,,,,,,42,,,1,311.587570220484,X,l,go,l,1,0.3628220325669531,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,43,0,43,0,,,,,,,43,,,1,313.05542807982437,Y,d,go,d,1,0.32656604744124706,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,44,0,44,0,,,,,,,44,,,1,314.4903686193359,X,l,go,l,1,0.3162809234556221,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,45,0,45,0,,,,,,,45,,,1,315.90844352474113,Y,d,go,d,1,0.4266328781830566,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,46,0,46,0,,,,,,,46,,,1,317.44340248475794,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,47,0,47,0,,,,,,,47,,,1,319.244991078978,X,l,go,l,1,0.29753426447990705,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,48,0,48,0,,,,,,,48,,,1,320.6465055809208,Y,d,go,d,1,0.4558316354348335,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,49,0,49,0,,,,,,,49,,,1,322.21478145034604,Y,None,nogo,None,1,,323.01587076271966,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,50,0,50,0,,,,,,,50,,,1,324.01661742908004,X,l,go,l,1,0.33430676221422573,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,51,0,51,0,,,,,,,51,,,1,325.4679128336768,Y,d,go,d,1,0.4024281701644554,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,52,0,52,0,,,,,,,52,,,1,326.98614851850317,Y,None,nogo,d,0,0.4365799510252373,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,53,0,53,0,,,,,,,53,,,1,328.5376527025015,X,l,go,l,1,0.3252409197797306,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,54,0,54,0,,,,,,,54,,,1,329.9725825753507,Y,d,go,d,1,0.3777537187488065,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
,,,,,,,,,,,,0,0,0,0,55,0,55,0,,,,,,,55,,,1,331.45750709435606,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,7,001,2022-12-16_11h12.49.002,00_bat_bachelor,2022.2.4,59.947639601082656,
