loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,5,0,5,0,42,0,42,0,,,,,,,42,,,0.2,5491.150997964607,X,d,go,d,1,0.36999848793493584,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,43,0,43,0,,,,,,,43,,,0.2,5491.834921536894,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,44,0,44,0,,,,,,,44,,,0.2,5492.83558432541,Y,l,go,l,1,0.26996542123379186,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,45,0,45,0,,,,,,,45,,,0.2,5493.419394346085,X,d,go,d,1,0.5820016025973018,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,46,0,46,0,,,,,,,46,,,0.2,5494.303379688121,Y,l,go,l,1,0.338024638738716,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,47,0,47,0,,,,,,,47,,,0.2,5494.95390347045,X,d,go,None,0,,5495.754539883186,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,48,0,48,0,,,,,,,48,,,0.2,5495.954825653171,X,None,nogo,None,1,,5496.7552385505405,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,49,0,49,0,,,,,,,49,,,0.2,5496.955473896218,Y,l,go,l,1,0.4701265850162599,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,50,0,50,0,,,,,,,50,,,0.2,5497.739271504746,X,d,go,d,1,0.21415785196586512,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,51,0,51,0,,,,,,,51,,,0.2,5498.256404612272,Y,l,go,l,1,0.36903557791083585,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,52,0,52,0,,,,,,,52,,,0.2,5498.940311214843,Y,None,nogo,d,0,0.3257918995950604,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,53,0,53,0,,,,,,,53,,,0.2,5499.573936556553,X,d,go,None,0,,5500.374451757045,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,54,0,54,0,,,,,,,54,,,0.2,5500.574636678444,Y,l,go,l,1,0.29072228985023685,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,55,0,55,0,,,,,,,55,,,0.2,5501.175353382161,X,d,go,d,1,0.3945735420566052,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,56,0,56,0,,,,,,,56,,,0.2,5501.875629940012,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,57,0,57,0,,,,,,,57,,,0.2,5502.876574425769,Y,l,go,l,1,0.5161004477849929,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,58,0,58,0,,,,,,,58,,,0.2,5503.6939240668435,X,d,go,d,1,0.34044306531723123,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,59,0,59,0,,,,,,,59,,,0.2,5504.344366879392,Y,l,go,l,1,0.36160866160935257,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,60,0,60,0,,,,,,,60,,,0.2,5505.011611647627,X,d,go,d,1,0.3496222257381305,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,61,0,61,0,,,,,,,61,,,0.2,5505.661827066011,Y,l,go,l,1,0.3715519439720083,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,62,0,62,0,,,,,,,62,,,0.2,5506.345965911241,Y,None,nogo,None,1,,5507.1464277783525,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,63,0,63,0,,,,,,,63,,,0.2,5507.34670094226,X,d,go,d,1,0.23920708837977145,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,64,0,64,0,,,,,,,64,,,0.2,5507.89687505152,Y,l,go,l,1,0.32881493284367025,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,65,0,65,0,,,,,,,65,,,0.2,5508.530901363294,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,66,0,66,0,,,,,,,66,,,0.2,5509.531714939847,Y,None,nogo,d,0,0.3417953090684023,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,67,0,67,0,,,,,,,67,,,0.2,5510.181936176421,X,d,go,None,0,,5510.982552225512,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,68,0,68,0,,,,,,,68,,,0.2,5511.182924298599,Y,l,go,l,1,0.3229957756702788,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,69,0,69,0,,,,,,,69,,,0.2,5511.8165307311865,X,d,go,None,0,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,70,0,70,0,,,,,,,70,,,0.2,5512.817548913983,Y,l,go,l,1,0.3845793505461188,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,71,0,71,0,,,,,,,71,,,0.2,5513.517813350612,Y,None,nogo,None,1,,5514.318688309038,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,72,0,72,0,,,,,,,72,,,0.2,5514.5185837756,X,d,go,d,1,0.36292454168142285,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,73,0,73,0,,,,,,,73,,,0.2,5515.186030725847,Y,l,go,l,1,0.3994506376911886,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,74,0,74,0,,,,,,,74,,,0.2,5515.88633588978,X,d,go,d,1,0.4344804898573784,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,75,0,75,0,,,,,,,75,,,0.2,5516.637089102631,Y,l,go,l,1,0.2604478362482041,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,76,0,76,0,,,,,,,76,,,0.2,5517.2042353495635,X,d,go,d,1,0.3654447865410475,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,77,0,77,0,,,,,,,77,,,0.2,5517.871236723629,X,None,nogo,None,1,,5518.6717950756865,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,78,0,78,0,,,,,,,78,,,0.2,5518.872187027577,Y,l,go,l,1,0.248593764132238,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,79,0,79,0,,,,,,,79,,,0.2,5519.422562349151,X,d,go,d,1,0.3392571247823071,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,80,0,80,0,,,,,,,80,,,0.2,5520.072916919191,Y,l,go,l,1,0.40802422176057007,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,81,0,81,0,,,,,,,81,,,0.2,5520.7902771299705,X,d,go,d,1,0.5226148783403914,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,82,0,82,0,,,,,,,82,,,0.2,5521.624262908372,Y,l,go,l,1,0.3294908122770721,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,83,0,83,0,,,,,,,83,,,0.2,5522.258008977471,X,d,go,d,1,0.49570818558277097,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,84,0,84,0,,,,,,,84,,,0.2,5523.058732178164,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,85,0,85,0,,,,,,,85,,,0.2,5524.0594764213165,Y,l,go,l,1,0.3750094018760137,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,86,0,86,0,,,,,,,86,,,0.2,5524.7432564783085,X,d,go,d,1,0.31461079785367474,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,87,0,87,0,,,,,,,87,,,0.2,5525.360435258612,X,None,nogo,None,1,,5526.160936883331,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,88,0,88,0,,,,,,,88,,,0.2,5526.360996713702,Y,l,go,l,1,0.15217379185196478,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,89,0,89,0,,,,,,,89,,,0.2,5526.828277651672,X,d,go,d,1,0.42167708349006716,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,90,0,90,0,,,,,,,90,,,0.2,5527.561893393358,Y,l,go,l,1,0.47120343455753755,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,91,0,91,0,,,,,,,91,,,0.2,5528.346064820435,Y,None,nogo,d,0,0.23115423208219,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,92,0,92,0,,,,,,,92,,,0.2,5528.879590186276,X,d,go,None,0,,5529.680425871935,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,93,0,93,0,,,,,,,93,,,0.2,5529.880613217567,Y,l,go,l,1,0.3768052824016195,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,94,0,94,0,,,,,,,94,,,0.2,5530.564349638153,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,95,0,95,0,,,,,,,95,,,0.2,5531.564974608467,X,d,go,d,1,0.35657932338654064,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,96,0,96,0,,,,,,,96,,,0.2,5532.232133558442,Y,l,go,l,1,0.3612159339536447,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,97,0,97,0,,,,,,,97,,,0.2,5532.8995165086235,Y,None,nogo,None,1,,5533.700140800138,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,98,0,98,0,,,,,,,98,,,0.2,5533.900041115194,X,d,go,d,1,0.13225910587061662,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,99,0,99,0,,,,,,,99,,,0.2,5534.3337850509415,Y,l,go,None,0,,5535.134597948709,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,100,0,100,0,,,,,,,100,,,0.2,5535.334534142574,X,d,go,d,1,0.3469424655777402,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,101,0,101,0,,,,,,,101,,,0.2,5535.98506034915,Y,l,go,l,1,0.25620589272875804,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,102,0,102,0,,,,,,,102,,,0.2,5536.552260414319,X,d,go,d,1,0.26434990063717123,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,103,0,103,0,,,,,,,103,,,0.2,5537.119444964308,X,None,nogo,None,1,,5537.919792891917,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,104,0,104,0,,,,,,,104,,,0.2,5538.120223146892,Y,l,go,l,1,0.13697377711650915,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,105,0,105,0,,,,,,,105,,,0.2,5538.570374856121,X,d,go,None,0,,5539.371155269007,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,106,0,106,0,,,,,,,106,,,0.2,5539.571255826668,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,107,0,107,0,,,,,,,107,,,0.2,5540.572039342587,Y,l,go,l,1,0.21426500358211342,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,108,0,108,0,,,,,,,108,,,0.2,5541.0890386317915,X,d,go,d,1,0.36798830416228157,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,109,0,109,0,,,,,,,109,,,0.2,5541.772888507039,Y,l,go,l,1,0.4205289611709304,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,110,0,110,0,,,,,,,110,,,0.2,5542.506837824811,Y,None,nogo,None,1,,5543.307254600979,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,111,0,111,0,,,,,,,111,,,0.2,5543.507674189255,X,d,go,d,1,0.17343393368355464,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,112,0,112,0,,,,,,,112,,,0.2,5543.9913648401125,Y,l,go,l,1,0.5387036212050589,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,113,0,113,0,,,,,,,113,,,0.2,5544.842010028617,X,d,go,None,0,,5545.642649350455,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,114,0,114,0,,,,,,,114,,,0.2,5545.842743605084,X,None,nogo,d,0,0.5277247014892055,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,115,0,115,0,,,,,,,115,,,0.2,5546.676522352995,Y,l,go,l,1,0.36456527053087484,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,116,0,116,0,,,,,,,116,,,0.2,5547.343738030293,X,d,go,d,1,0.498211460741004,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,117,0,117,0,,,,,,,117,,,0.2,5548.144373958188,Y,l,go,l,1,0.43309527638484724,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,118,0,118,0,,,,,,,118,,,0.2,5548.878287397136,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,119,0,119,0,,,,,,,119,,,0.2,5549.879106307009,X,d,go,d,1,0.26593923549808096,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,120,0,120,0,,,,,,,120,,,0.2,5550.445852068704,Y,l,go,l,1,0.30811236731824465,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,121,0,121,0,,,,,,,121,,,0.2,5551.063280061368,Y,None,nogo,None,1,,5551.863693928433,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,122,0,122,0,,,,,,,122,,,0.2,5552.063750849702,X,d,go,d,1,0.03387840441428125,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,123,0,123,0,,,,,,,123,,,0.2,5552.414037734823,Y,l,go,l,1,0.5640088578657014,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,124,0,124,0,,,,,,,124,,,0.2,5553.281653606449,X,d,go,d,1,0.3847398355428595,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,125,0,125,0,,,,,,,125,,,0.2,5553.9820344068285,Y,l,go,l,1,0.48356756774592213,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,126,0,126,0,,,,,,,126,,,0.2,5554.766139409592,X,d,go,d,1,0.27631015464430675,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,127,0,127,0,,,,,,,127,,,0.2,5555.3496066420485,Y,l,go,l,1,0.3473686478100717,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,128,0,128,0,,,,,,,128,,,0.2,5556.000447030732,Y,None,nogo,None,1,,5556.801001988846,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,129,0,129,0,,,,,,,129,,,0.2,5557.001165092035,X,d,go,d,1,0.3616760556178633,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,130,0,130,0,,,,,,,130,,,0.2,5557.668317738979,Y,l,go,l,1,0.42955636387341656,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,131,0,131,0,,,,,,,131,,,0.2,5558.402220026401,X,d,go,d,1,0.43222497250826564,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,132,0,132,0,,,,,,,132,,,0.2,5559.136008859161,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,133,0,133,0,,,,,,,133,,,0.2,5560.136941223696,X,d,go,d,1,0.3620954499638174,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,134,0,134,0,,,,,,,134,,,0.2,5560.803975082643,X,None,nogo,None,1,,5561.604384101229,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,135,0,135,0,,,,,,,135,,,0.2,5561.804874962312,X,None,nogo,l,0,0.26149947362137027,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,136,0,136,0,,,,,,,136,,,0.2,5562.371643511899,Y,l,go,None,0,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,137,0,137,0,,,,,,,137,,,0.2,5563.372602543139,X,d,go,d,1,0.27631015464430675,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,138,0,138,0,,,,,,,138,,,0.2,5563.956506624498,Y,l,go,l,1,0.4614618493360467,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,139,0,139,0,,,,,,,139,,,0.2,5564.723478034895,X,d,go,d,1,0.3019416946626734,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,140,0,140,0,,,,,,,140,,,0.2,5565.340570512068,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,141,0,141,0,,,,,,,141,,,0.2,5566.3415479675605,Y,l,go,l,1,0.20449578198895324,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,142,0,142,0,,,,,,,142,,,0.2,5566.858615620484,X,d,go,d,1,0.4865857525001047,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
,,,,,,,,,,,,5,0,5,0,143,0,143,0,,,,,,,143,,,0.2,5567.659008154194,Y,l,go,l,1,0.48637338865955826,,,,,,,,,,,,,,,,,,4,001,2022-12-16_11h01.16.617,00_bat_bachelor,2022.2.4,59.98039911517736,
