loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,5,0,5,0,212,0,212,0,,,,,,,212,,,0.2,2223.740010076028,X,d,go,d,1,0.5276796498219483,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,213,0,213,0,,,,,,,213,,,0.2,2224.573914264969,Y,l,go,l,1,0.42988211632473394,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,214,0,214,0,,,,,,,214,,,0.2,2225.3077866657986,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,215,0,215,0,,,,,,,215,,,0.2,2226.308493392833,X,d,go,d,1,0.4159179523703642,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,216,0,216,0,,,,,,,216,,,0.2,2227.025776476017,Y,l,go,l,1,0.28124744846718386,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,217,0,217,0,,,,,,,217,,,0.2,2227.6094816963887,X,d,go,d,1,0.40950081212213263,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,218,0,218,0,,,,,,,218,,,0.2,2228.326565664378,X,None,nogo,None,1,,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,219,0,219,0,,,,,,,219,,,0.2,2229.3274644686608,Y,l,go,l,1,0.3323625816265121,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,220,0,220,0,,,,,,,220,,,0.2,2229.961286606849,X,d,go,d,1,0.4256520177004859,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,221,0,221,0,,,,,,,221,,,0.2,2230.6951408263994,Y,l,go,l,1,0.3565892433398403,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,222,0,222,0,,,,,,,222,,,0.2,2231.36236241553,Y,None,nogo,None,1,,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,223,0,223,0,,,,,,,223,,,0.2,2232.3630744210095,Y,None,nogo,d,0,0.3522201452869922,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,224,0,224,0,,,,,,,224,,,0.2,2233.0302968898905,X,d,go,d,1,0.38160356850130484,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,225,0,225,0,,,,,,,225,,,0.2,2233.7141186468652,Y,l,go,l,1,0.33774485054891557,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,226,0,226,0,,,,,,,226,,,0.2,2234.3644614827936,X,d,go,d,1,0.3509761884342879,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,227,0,227,0,,,,,,,227,,,0.2,2235.0318191389088,X,None,nogo,None,1,,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,228,0,228,0,,,,,,,228,,,0.2,2236.0324293874437,Y,l,go,l,1,0.33060074923560023,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
,,,,,,,,,,,,5,0,5,0,229,0,229,0,,,,,,,229,,,0.2,2236.66676910792,X,d,go,d,1,0.3208886774373241,,,,,,,,,,,,,,,,70,001,22,w,Psychologie,2023-01-25_12h06.18.082,00_bat_bachelor,2022.2.5,60.21089171903543,
