loop_instruction.thisRepN;loop_instruction.thisTrialN;loop_instruction.thisN;loop_instruction.thisIndex;loop_rsi_practice.thisRepN;loop_rsi_practice.thisTrialN;loop_rsi_practice.thisN;loop_rsi_practice.thisIndex;loop_practice.thisRepN;loop_practice.thisTrialN;loop_practice.thisN;loop_practice.thisIndex;loop_exp.thisRepN;loop_exp.thisTrialN;loop_exp.thisN;loop_exp.thisIndex;loop_trials.thisRepN;loop_trials.thisTrialN;loop_trials.thisN;loop_trials.thisIndex;map_condition;map_x_key;map_y_key;key_resp_welcome.started;key_resp_welcome.keys;key_resp_welcome.rt;index;text_empty_rsi_practice.started;text_empty_rsi_practice.stopped;rsi;stimulus.started;stimulus.stopped;stimulus;correct;trial_type;key_resp_trial.keys;key_resp_trial.corr;key_resp_trial.rt;key_resp_instruction_rsi.started;key_resp_instruction_rsi.keys;key_resp_instruction_rsi.rt;key_resp_instruction_rsi.stopped;key_resp_instruction_final.started;key_resp_instruction_final.keys;key_resp_instruction_final.rt;key_resp_break.started;key_resp_break.keys;key_resp_break.rt;key_resp_break.stopped;key_resp_end_screen.started;image_end_screen.started;key_resp_end_screen.keys;participant;session;Alter;Geschlecht (w/m/d/andere);Studiengang;date;expName;psychopyVersion;frameRate
;;;;;;;;;;;;4;0;4;0;217;0;217;0;;;;;;;217;;;1;26.305.664.525.738.300;;X;l;go;l;1;0.27767621420207433;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;218;0;218;0;;;;;;;218;;;1;26.319.499.951.757.600;;Y;d;go;d;1;0.34916030075692106;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;219;0;219;0;;;;;;;219;;;1;2.633.400.046.351.480;2.634.200.030.933.300;Y;None;nogo;None;1;;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;220;0;220;0;;;;;;;220;;;1;2.635.200.078.933.290;;X;l;go;l;1;0.2670745223731501;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;221;0;221;0;;;;;;;221;;;1;26.365.835.211.716.100;;Y;d;go;d;1;0.27629876032005996;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;222;0;222;0;;;;;;;222;;;1;26.379.667.491.070.200;26.387.667.550.221.800;Y;None;nogo;None;1;;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;223;0;223;0;;;;;;;223;;;1;26.397.664.621.738.300;;X;l;go;l;1;0.21325151815835852;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;224;0;224;0;;;;;;;224;;;1;26.410.831.209.293.900;;Y;d;go;d;1;0.30373826216964517;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;225;0;225;0;;;;;;;225;;;1;26.425.001.389.090.100;2.643.299.779.733.430;Y;None;nogo;None;1;;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;226;0;226;0;;;;;;;226;;;1;2.644.299.799.612.210;;X;l;go;l;1;0.23977659620868508;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;227;0;227;0;;;;;;;227;;;1;26.456.497.945.940.300;;Y;d;go;d;1;0.34580902964808047;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;228;0;228;0;;;;;;;228;;;1;26.471.001.298.908.300;;X;l;go;l;1;0.23931841460580472;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;229;0;229;0;;;;;;;229;;;1;26.484.502.999.028.700;;Y;d;go;d;1;0.26489270525053144;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;230;0;230;0;;;;;;;230;;;1;2.649.816.463.604.130;;X;l;go;l;1;0.2750430033484008;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;231;0;231;0;;;;;;;231;;;1;26.511.997.851.152.500;;Y;d;go;d;1;0.5078375571465585;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;232;0;232;0;;;;;;;232;;;1;2.652.816.449.543.530;;Y;None;nogo;l;0;0.25056156067876145;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;233;0;233;0;;;;;;;233;;;1;26.541.831.509.414.900;;X;l;go;l;1;0.22719672352832276;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;234;0;234;0;;;;;;;234;;;1;26.555.168.172.039.500;;Y;d;go;d;1;0.27068809638149105;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;235;0;235;0;;;;;;;235;;;1;26.569.001.149.575.100;;Y;None;nogo;d;0;0.455777946030139;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;236;0;236;0;;;;;;;236;;;1;2.658.466.729.470.670;;X;l;go;l;1;0.28037827349908184;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;237;0;237;0;;;;;;;237;;;1;26.598.501.057.696.400;;Y;d;go;d;1;0.305030867602909;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;238;0;238;0;;;;;;;238;;;1;2.661.267.064.112.930;;X;l;go;l;1;0.4395709235832328;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;239;0;239;0;;;;;;;239;;;1;26.628.330.987.475.700;;Y;d;go;d;1;0.2985179010574939;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;240;0;240;0;;;;;;;240;;;1;2.664.233.391.886.830;;Y;None;nogo;l;0;0.4982462890766328;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;241;0;241;0;;;;;;;241;;;1;2.665.833.392.080.770;;X;l;go;l;1;0.24200689817371313;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;242;0;242;0;;;;;;;242;;;1;2.667.183.430.698.930;;Y;d;go;d;1;0.23582556782639585;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;243;0;243;0;;;;;;;243;;;1;26.685.334.004.686.400;;X;l;go;l;1;0.32615182707377244;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;244;0;244;0;;;;;;;244;;;1;26.699.667.258.343.100;2.670.766.432.113.240;X;None;nogo;None;1;;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;245;0;245;0;;;;;;;245;;;1;26.717.668.321.130.400;;Y;d;go;d;1;0.22901441961585078;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;246;0;246;0;;;;;;;246;;;1;2.673.100.042.133.300;;X;l;go;l;1;0.23906823291326873;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;247;0;247;0;;;;;;;247;;;1;26.744.501.069.332.700;26.752.498.873.939.900;X;None;nogo;None;1;;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;248;0;248;0;;;;;;;248;;;1;2.676.249.857.818.240;;X;None;nogo;d;0;0.1935215883422643;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;4;0;4;0;249;0;249;0;;;;;;;249;;;1;26.775.502.023.998.900;;Y;d;go;d;1;0.2851792408764595;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;0;0;0;0;;;;;;;0;;;0.2;2.679.266.667.507.060;;X;l;go;l;1;0.24824641027953476;;;;;;;;26.779.515.437.810.600;space;10.871.415.186.993.500;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;1;0;1;0;;;;;;;1;;;0.2;26.798.166.614.222.100;;Y;d;go;d;1;0.16303045160020702;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;2;0;2;0;;;;;;;2;;;0.2;2.680.283.385.074.710;;X;l;go;l;1;0.17559965763939545;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;3;0;3;0;;;;;;;3;;;0.2;26.807.665.252.041.000;;Y;d;go;d;1;0.14043022014084272;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;4;0;4;0;;;;;;;4;;;0.2;26.812.164.866.829.100;;Y;None;nogo;l;0;0.1547793040808756;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;5;0;5;0;;;;;;;5;;;0.2;2.681.683.170.577.840;;X;l;go;l;1;0.2314624184218701;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;6;0;6;0;;;;;;;6;;;0.2;26.822.166.714.100.800;;Y;d;go;d;1;0.11445350546273403;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;7;0;7;0;;;;;;;7;;;0.2;26.826.333.892.686.500;;Y;None;nogo;l;0;0.17820329272944946;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;8;0;8;0;;;;;;;8;;;0.2;26.831.167.320.646.000;;X;l;go;l;1;0.27119815674086567;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;9;0;9;0;;;;;;;9;;;0.2;26.837.000.466.908.700;;Y;d;go;d;1;0.21586339568602853;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;10;0;10;0;;;;;;;10;;;0.2;2.684.216.412.501.130;;X;l;go;l;1;0.19413201228599064;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;11;0;11;0;;;;;;;11;;;0.2;2.684.716.699.773.720;;Y;d;go;d;1;0.15802245403756388;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;12;0;12;0;;;;;;;12;;;0.2;26.851.830.854.869.900;;X;l;go;l;1;0.20374170459399465;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;13;0;13;0;;;;;;;13;;;0.2;2.685.699.739.297.090;;X;None;nogo;d;0;0.19897031296568457;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;14;0;14;0;;;;;;;14;;;0.2;2.686.200.062.933.300;;Y;d;go;d;1;0.21284230623859912;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;15;0;15;0;;;;;;;15;;;0.2;2.686.716.715.288.850;;X;l;go;l;1;0.19085055933101103;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;16;0;16;0;;;;;;;16;;;0.2;268.721.685.904.637;;Y;d;go;d;1;0.18676183403295;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;17;0;17;0;;;;;;;17;;;0.2;26.877.170.192.887.100;;X;l;go;l;1;0.19834873751096893;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;18;0;18;0;;;;;;;18;;;0.2;26.882.167.194.100.700;;X;None;nogo;d;0;0.09850636168266647;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;19;0;19;0;;;;;;;19;;;0.2;26.886.166.809.131.200;;X;None;nogo;l;0;0.25918701104819775;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;20;0;20;0;;;;;;;20;;;0.2;26.891.833.851.232.000;;Y;d;go;d;1;0.5402069960109657;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;21;0;21;0;;;;;;;21;;;0.2;26.900.331.626.505.700;;X;l;go;l;1;0.2335016901633935;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;22;0;22;0;;;;;;;22;;;0.2;2.690.583.086.262.740;;X;None;nogo;d;0;0.2911021470936248;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;23;0;23;0;;;;;;;23;;;0.2;26.911.835.446.382.700;;Y;d;go;d;1;0.33133873363840394;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;24;0;24;0;;;;;;;24;;;0.2;26.918.168.970.584.600;;X;l;go;d;0;0.37057265400653705;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;25;0;25;0;;;;;;;25;;;0.2;26.925.000.429.090.700;;X;None;nogo;d;0;0.31146577358595096;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;26;0;26;0;;;;;;;26;;;0.2;269.311.671.170.099;;X;None;nogo;l;0;0.30223911139182746;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;27;0;27;0;;;;;;;27;;;0.2;2.693.733.501.220.120;;Y;d;go;d;1;0.42228996226913296;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;28;0;28;0;;;;;;;28;;;0.2;2.694.466.700.864.620;;X;l;go;l;1;0.2818803333793767;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;29;0;29;0;;;;;;;29;;;0.2;26.950.497.560.970.800;;Y;d;go;d;1;0.3853765256208135;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;30;0;30;0;;;;;;;30;;;0.2;26.957.500.432.726.900;;X;l;go;l;1;0.2616122219915269;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;31;0;31;0;;;;;;;31;;;0.2;2.696.316.712.573.700;;Y;d;go;d;1;0.399170458316803;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;32;0;32;0;;;;;;;32;;;0.2;2.697.016.497.931.380;;X;l;go;l;1;0.2590226475003874;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;33;0;33;0;;;;;;;33;;;0.2;26.975.833.776.565.400;;Y;d;go;d;1;0.4911864137102384;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;34;0;34;0;;;;;;;34;;;0.2;26.983.834.921.777.000;;X;l;go;l;1;0.25181198431528173;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;35;0;35;0;;;;;;;35;;;0.2;2.698.949.856.509.140;;Y;d;go;d;1;0.3894700993987499;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;36;0;36;0;;;;;;;36;;;0.2;26.996.497.635.637.400;;X;l;go;l;1;0.3304049159050919;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;37;0;37;0;;;;;;;37;;;0.2;2.700.283.053.438.510;;Y;d;go;d;1;0.40042185164929833;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;38;0;38;0;;;;;;;38;;;0.2;2.700.999.744.000.110;;X;l;go;l;1;0.29089414718328044;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;39;0;39;0;;;;;;;39;;;0.2;270.160.003.655.756;;Y;d;go;d;1;0.33051594615972135;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;40;0;40;0;;;;;;;40;;;0.2;27.022.332.023.111.600;;X;l;go;l;1;0.3374395791615825;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;41;0;41;0;;;;;;;41;;;0.2;27.028.833.692.686.600;;Y;d;go;d;1;0.36133968878129963;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;42;0;42;0;;;;;;;42;;;0.2;2.703.550.054.036.320;;X;l;go;l;1;0.269196703156922;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;43;0;43;0;;;;;;;43;;;0.2;2.704.149.917.503.060;;Y;d;go;d;1;0.3888853724056389;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;44;0;44;0;;;;;;;44;;;0.2;27.048.498.352.243.100;;X;l;go;l;1;0.2983074769144878;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;45;0;45;0;;;;;;;45;;;0.2;2.705.450.040.993.920;;X;None;nogo;d;0;0.305616564291995;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;46;0;46;0;;;;;;;46;;;0.2;27.060.664.285.738.400;;Y;d;go;d;1;0.29703135634190403;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;47;0;47;0;;;;;;;47;;;0.2;2.706.666.417.616.270;;X;l;go;l;1;0.24028908081527334;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;48;0;48;0;;;;;;;48;;;0.2;2.707.216.353.349.630;;X;None;nogo;l;0;0.4751355124026304;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;49;0;49;0;;;;;;;49;;;0.2;2.708.000.135.272.650;;Y;d;go;d;1;0.235179265102488;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;50;0;50;0;;;;;;;50;;;0.2;2.708.549.729.672.850;;X;l;go;l;1;0.4851985378190875;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;51;0;51;0;;;;;;;51;;;0.2;27.093.497.511.031.400;;Y;d;go;d;1;0.26226531258726027;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;52;0;52;0;;;;;;;52;;;0.2;2.709.916.400.040.520;;X;l;go;l;1;0.3347598228865536;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;53;0;53;0;;;;;;;53;;;0.2;27.105.668.259.069.900;;Y;d;go;d;1;0.35668029710359406;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;54;0;54;0;;;;;;;54;;;0.2;27.112.334.752.807.300;;Y;None;nogo;l;0;0.2502333184238523;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;55;0;55;0;;;;;;;55;;;0.2;2.711.783.188.953.600;;X;l;go;l;1;0.3242507370741805;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;56;0;56;0;;;;;;;56;;;0.2;2.712.416.496.282.900;;Y;d;go;d;1;0.5067679819185287;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
;;;;;;;;;;;;5;0;5;0;57;0;57;0;;;;;;;57;;;0.2;2.713.233.364.735.330;;Y;None;nogo;l;0;0.28220081808103714;;;;;;;;;;;;;;;34;1;23;w;Medizin;2023-01-17_14h59.27.512;00_bat_bachelor;04/02/2022;5.999.845.822.345.510
