loop_instruction.thisRepN;loop_instruction.thisTrialN;loop_instruction.thisN;loop_instruction.thisIndex;loop_rsi_practice.thisRepN;loop_rsi_practice.thisTrialN;loop_rsi_practice.thisN;loop_rsi_practice.thisIndex;loop_practice.thisRepN;loop_practice.thisTrialN;loop_practice.thisN;loop_practice.thisIndex;loop_exp.thisRepN;loop_exp.thisTrialN;loop_exp.thisN;loop_exp.thisIndex;loop_trials.thisRepN;loop_trials.thisTrialN;loop_trials.thisN;loop_trials.thisIndex;map_condition;map_x_key;map_y_key;key_resp_welcome.started;key_resp_welcome.keys;key_resp_welcome.rt;index;text_empty_rsi_practice.started;text_empty_rsi_practice.stopped;rsi;stimulus.started;stimulus;correct;trial_type;key_resp_trial.keys;key_resp_trial.corr;stimulus.stopped;key_resp_trial.rt;key_resp_instruction_rsi.started;key_resp_instruction_rsi.keys;key_resp_instruction_rsi.rt;key_resp_instruction_rsi.stopped;key_resp_instruction_final.started;key_resp_instruction_final.keys;key_resp_instruction_final.rt;key_resp_break.started;key_resp_break.keys;key_resp_break.rt;key_resp_break.stopped;key_resp_end_screen.started;image_end_screen.started;key_resp_end_screen.stopped;image_end_screen.stopped;key_resp_end_screen.keys;participant;session;Alter;Geschlecht (w/m/d/andere);Studiengang;date;expName;psychopyVersion;frameRate
;;;;;;;;;;;;3;0;3;0;130;0;130;0;;;;;;;130;;;0.2;24.334.405.985.742.900;X;d;go;d;1;;0.3057912103831768;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;131;0;131;0;;;;;;;131;;;0.2;2.434.057.484.578.220;Y;l;go;l;1;;0.376132509612944;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;132;0;132;0;;;;;;;132;;;0.2;24.347.416.665.495.200;Y;None;nogo;None;1;24.355.422.460.401.300;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;133;0;133;0;;;;;;;133;;;0.2;24.357.421.751.553.100;X;d;go;d;1;;0.4038061931496486;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;134;0;134;0;;;;;;;134;;;0.2;24.364.594.451.105.800;Y;l;go;l;1;;0.42159672995330766;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;135;0;135;0;;;;;;;135;;;0.2;2.437.193.416.633.520;X;d;go;d;1;;0.3917960171238519;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;136;0;136;0;;;;;;;136;;;0.2;24.378.937.353.242.600;Y;l;go;l;1;;0.5552276954986155;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;137;0;137;0;;;;;;;137;;;0.2;2.438.761.326.661.150;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;138;0;138;0;;;;;;;138;;;0.2;2.439.761.991.872.970;X;d;go;d;1;;0.28755170409567654;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;139;0;139;0;;;;;;;139;;;0.2;24.403.624.875.818.400;Y;l;go;l;1;;0.279469768574927;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;140;0;140;0;;;;;;;140;;;0.2;2.440.946.287.056.370;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;141;0;141;0;;;;;;;141;;;0.2;2.441.947.021.116.610;X;d;go;d;1;;0.34280161664355546;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;142;0;142;0;;;;;;;142;;;0.2;2.442.597.621.043.560;Y;l;go;l;1;;0.42797296930802986;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;143;0;143;0;;;;;;;143;;;0.2;2.443.331.222.627.310;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;144;0;144;0;;;;;;;144;;;0.2;24.443.321.869.904.700;X;d;go;d;1;;0.3091652693692595;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;145;0;145;0;;;;;;;145;;;0.2;2.444.949.295.539.750;Y;l;go;l;1;;0.3656016056193039;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;146;0;146;0;;;;;;;146;;;0.2;2.445.616.271.216.360;X;d;go;d;1;;0.4817407008376904;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;147;0;147;0;;;;;;;147;;;0.2;24.464.003.818.664.900;Y;l;go;l;1;;0.5129363220767118;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;148;0;148;0;;;;;;;148;;;0.2;244.721.767.795.505;X;d;go;d;1;;0.4478575657703914;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;149;0;149;0;;;;;;;149;;;0.2;24.479.684.034.092.900;Y;l;go;l;1;;0.44891792885027826;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;150;0;150;0;;;;;;;150;;;0.2;24.487.188.204.999.500;X;d;go;d;1;;0.4661736780544743;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;151;0;151;0;;;;;;;151;;;0.2;2.449.486.138.430.940;Y;l;go;l;1;;0.4674745259108022;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;152;0;152;0;;;;;;;152;;;0.2;245.027.005.126.304;Y;None;nogo;d;0;;0.4675099198357202;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;153;0;153;0;;;;;;;153;;;0.2;2.451.054.135.731.360;X;d;go;d;1;;0.643344501266256;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;154;0;154;0;;;;;;;154;;;0.2;2.452.004.701.573.510;Y;l;go;l;1;;0.4765004609362222;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;155;0;155;0;;;;;;;155;;;0.2;24.527.887.758.599.800;Y;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;156;0;156;0;;;;;;;156;;;0.2;24.537.890.735.568.300;X;d;go;d;1;;0.29198467161040753;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;157;0;157;0;;;;;;;157;;;0.2;2.454.389.833.507.940;Y;l;go;l;1;;0.44389005249831825;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;158;0;158;0;;;;;;;158;;;0.2;24.551.404.290.228.300;X;d;go;d;1;;0.4611976805026643;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;159;0;159;0;;;;;;;159;;;0.2;2.455.907.732.893.240;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;160;0;160;0;;;;;;;160;;;0.2;2.456.908.449.014.120;Y;l;go;l;1;;0.4061043738620356;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;161;0;161;0;;;;;;;161;;;0.2;24.576.256.549.693.600;X;d;go;d;1;;0.6643267940962687;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;162;0;162;0;;;;;;;162;;;0.2;2.458.592.942.257.990;Y;l;go;l;1;;0.41609224781859666;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;163;0;163;0;;;;;;;163;;;0.2;2.459.310.384.334.350;X;d;go;None;0;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;164;0;164;0;;;;;;;164;;;0.2;2.460.311.059.243.160;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;165;0;165;0;;;;;;;165;;;0.2;24.613.115.663.944.000;Y;l;go;l;1;;0.4019826788571663;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;166;0;166;0;;;;;;;166;;;0.2;2.462.029.036.107.120;X;d;go;d;1;;0.4685557374614291;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;167;0;167;0;;;;;;;167;;;0.2;24.628.127.399.695.800;X;None;nogo;None;1;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;168;0;168;0;;;;;;;168;;;0.2;24.638.136.257.873.200;Y;l;go;d;0;;0.3797965078265406;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;169;0;169;0;;;;;;;169;;;0.2;2.464.497.354.425.540;X;d;go;None;0;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;170;0;170;0;;;;;;;170;;;0.2;2.465.498.077.334.250;Y;l;go;None;0;;;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
;;;;;;;;;;;;3;0;3;0;171;0;171;0;;;;;;;171;;;0.2;2.466.499.037.818.630;X;d;go;d;1;;0.2222654327051714;;;;;;;;;;;;;;;;;33;1;21;w;Psychologie;2023-01-17_14h59.38.704;00_bat_bachelor;04/02/2022;6.000.369.477.484.890
