loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,stimulus.stopped,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,21,,,1,1328.8359913522436,Y,d,go,d,1,,0.3345421399717452,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,22,,,1,1330.3038975496165,X,l,go,l,1,,0.38588466052897274,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,23,,,1,1331.821654389496,Y,d,go,d,1,,0.4846506732428679,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,24,,,1,1333.4398814836895,X,l,go,l,1,,0.29090870657819323,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,25,,,1,1334.8574657660793,X,None,nogo,d,0,,0.233226795156952,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,26,,,1,1336.2084886261873,Y,d,go,d,1,,0.449452144865063,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,27,,,1,1337.792826282268,X,l,go,l,1,,0.43287081956805196,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,28,,,1,1339.3445627420297,Y,d,go,d,1,,0.33825753211567644,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,29,,,1,1340.8288543860108,Y,None,nogo,d,0,,0.3411137731454801,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,30,,,1,1342.296522038043,X,l,go,l,1,,0.4424150573759107,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,31,,,1,1343.8641173992073,Y,d,go,d,1,,0.3314168081560638,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,32,0,32,0,,,,,,,32,,,1,1345.2985603400884,X,l,go,l,1,,0.35137122272863053,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,33,0,33,0,,,,,,,33,,,1,1346.7832485899416,X,None,nogo,None,1,1347.5839643229265,,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,34,0,34,0,,,,,,,34,,,1,1348.584425898458,X,None,nogo,l,0,,0.5530923370388336,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
,,,,,,,,,,,,0,0,0,0,35,0,35,0,,,,,,,35,,,1,1350.2692793845927,Y,d,go,d,1,,0.3564950990257785,,,,,,,,,,,,,,,,,35 ,001,22,w,Psychologie 100% Bachelor,2023-01-17_14h59.50.571,00_bat_bachelor,2022.2.4,59.991477578276815,
