loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus.stopped,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,key_resp_end_screen.stopped,image_end_screen.stopped,key_resp_end_screen.keys,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,5,0,5,0,216,0,216,0,,,,,,,216,,,0.2,2146.482801671955,,X,d,go,d,1,0.30923499446362257,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,217,0,217,0,,,,,,,217,,,0.2,2147.099967660557,,Y,l,go,l,1,0.3157785191433504,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,218,0,218,0,,,,,,,218,,,0.2,2147.7170958309143,,X,d,go,d,1,0.49885078542865813,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,219,0,219,0,,,,,,,219,,,0.2,2148.5177418439707,2149.318170644605,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,220,0,220,0,,,,,,,220,,,0.2,2149.5183231781702,,Y,l,go,l,1,0.393922147952253,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,221,0,221,0,,,,,,,221,,,0.2,2150.2187969243096,,X,d,go,d,1,0.41365454031620175,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,222,0,222,0,,,,,,,222,,,0.2,2150.936324271024,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,223,0,223,0,,,,,,,223,,,0.2,2151.937096635782,,Y,l,go,l,1,0.35932912793941796,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,224,0,224,0,,,,,,,224,,,0.2,2152.604229242512,,X,d,go,d,1,0.31518603340373375,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,225,0,225,0,,,,,,,225,,,0.2,2153.221318624943,,X,None,nogo,None,1,,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,226,0,226,0,,,,,,,226,,,0.2,2154.2221583837527,,Y,l,go,l,1,0.3625014961871784,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,227,0,227,0,,,,,,,227,,,0.2,2154.8892871116986,,X,d,go,d,1,0.41501066347700544,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,228,0,228,0,,,,,,,228,,,0.2,2155.6061681544234,,Y,l,go,None,0,,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
,,,,,,,,,,,,5,0,5,0,229,0,229,0,,,,,,,229,,,0.2,2156.6068551857315,,X,d,go,d,1,0.45701411849586293,,,,,,,,,,,,,,,,,66,001,19,w,Psychologie Bachelor,2023-01-25_10h30.47.531,00_bat_bachelor,2022.2.4,60.02156415137956,
