loop_instruction.thisRepN,loop_instruction.thisTrialN,loop_instruction.thisN,loop_instruction.thisIndex,loop_rsi_practice.thisRepN,loop_rsi_practice.thisTrialN,loop_rsi_practice.thisN,loop_rsi_practice.thisIndex,loop_practice.thisRepN,loop_practice.thisTrialN,loop_practice.thisN,loop_practice.thisIndex,loop_exp.thisRepN,loop_exp.thisTrialN,loop_exp.thisN,loop_exp.thisIndex,loop_trials.thisRepN,loop_trials.thisTrialN,loop_trials.thisN,loop_trials.thisIndex,map_condition,map_x_key,map_y_key,key_resp_welcome.started,key_resp_welcome.keys,key_resp_welcome.rt,index,text_empty_rsi_practice.started,text_empty_rsi_practice.stopped,rsi,stimulus.started,stimulus,correct,trial_type,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,stimulus.stopped,key_resp_instruction_rsi.started,key_resp_instruction_rsi.keys,key_resp_instruction_rsi.rt,key_resp_instruction_rsi.stopped,key_resp_instruction_final.started,key_resp_instruction_final.keys,key_resp_instruction_final.rt,key_resp_break.started,key_resp_break.keys,key_resp_break.rt,key_resp_break.stopped,key_resp_end_screen.started,image_end_screen.started,participant,session,Alter,Geschlecht (w/m/d/andere),Studiengang,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,8,0,8,0,74,0,74,0,,,,,,,74,,,1,21246.064744211035,Y,l,go,l,1,0.33863156219013035,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,75,0,75,0,,,,,,,75,,,1,21247.514498174656,Y,None,nogo,None,1,,21248.31483136234,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,76,0,76,0,,,,,,,76,,,1,21249.314752332168,X,d,go,d,1,0.28814916242845356,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,77,0,77,0,,,,,,,77,,,1,21250.714596502017,Y,l,go,l,1,0.4092148004565388,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,78,0,78,0,,,,,,,78,,,1,21252.231433584588,Y,None,nogo,None,1,,21253.03126931819,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,79,0,79,0,,,,,,,79,,,1,21254.031492833048,X,d,go,d,1,0.2601797212846577,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,80,0,80,0,,,,,,,80,,,1,21255.398096291814,Y,l,go,l,1,0.30119642871432006,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,81,0,81,0,,,,,,,81,,,1,21256.814766150434,Y,None,nogo,None,1,,21257.614733762573,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,82,0,82,0,,,,,,,82,,,1,21258.614814732224,Y,None,nogo,None,1,,21259.414603920188,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,83,0,83,0,,,,,,,83,,,1,21260.41447979887,X,d,go,d,1,0.4519885980989784,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,84,0,84,0,,,,,,,84,,,1,21261.981422069483,Y,l,go,l,1,0.3101990909781307,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,85,0,85,0,,,,,,,85,,,1,21263.398205867503,Y,None,nogo,None,1,,21264.198083297815,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,86,0,86,0,,,,,,,86,,,1,21265.198166691698,X,d,go,d,1,0.2449986378196627,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,87,0,87,0,,,,,,,87,,,1,21266.548183006933,Y,l,go,l,1,0.2859314663801342,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,88,0,88,0,,,,,,,88,,,1,21267.94809214631,X,d,go,d,1,0.37606669543311,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,89,0,89,0,,,,,,,89,,,1,21269.431428154465,Y,l,go,l,1,0.29998721717856824,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,90,0,90,0,,,,,,,90,,,1,21270.83135280898,Y,None,nogo,None,1,,21271.631442602957,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,91,0,91,0,,,,,,,91,,,1,21272.63140672422,Y,None,nogo,None,1,,21273.431415548315,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,92,0,92,0,,,,,,,92,,,1,21274.43142039678,X,d,go,d,1,0.33890453167259693,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,93,0,93,0,,,,,,,93,,,1,21275.881409027148,Y,l,go,l,1,0.2656939006410539,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,94,0,94,0,,,,,,,94,,,1,21277.24807212199,X,d,go,d,1,0.37086960719898343,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,95,0,95,0,,,,,,,95,,,1,21278.731511402875,Y,l,go,l,1,0.31252151424996555,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,96,0,96,0,,,,,,,96,,,1,21280.148188049207,X,d,go,d,1,0.33447107928805053,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,97,0,97,0,,,,,,,97,,,1,21281.59809231595,Y,l,go,l,1,0.3408851367421448,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,98,0,98,0,,,,,,,98,,,1,21283.047958279727,Y,None,nogo,None,1,,21283.847943831235,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,99,0,99,0,,,,,,,99,,,1,21284.84808589169,Y,None,nogo,None,1,,21285.648044776637,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,100,0,100,0,,,,,,,100,,,1,21286.64822950377,X,d,go,d,1,0.2184740446973592,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,101,0,101,0,,,,,,,101,,,1,21287.98140897858,Y,l,go,l,1,0.29337485670112073,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,102,0,102,0,,,,,,,102,,,1,21289.38154939073,Y,None,nogo,None,1,,21290.181187306065,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,103,0,103,0,,,,,,,103,,,1,21291.18157857866,X,d,go,d,1,0.23033973574638367,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,104,0,104,0,,,,,,,104,,,1,21292.51455684146,Y,l,go,l,1,0.3525079188402742,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,105,0,105,0,,,,,,,105,,,1,21293.98141091806,X,d,go,d,1,0.23035719036124647,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,106,0,106,0,,,,,,,106,,,1,21295.315471847076,Y,l,go,l,1,0.19046290661208332,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,107,0,107,0,,,,,,,107,,,1,21296.648577624932,X,d,go,d,1,0.29765509720891714,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,108,0,108,0,,,,,,,108,,,1,21298.08154614223,Y,l,go,l,1,0.28853461681865156,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,109,0,109,0,,,,,,,109,,,1,21299.48187467549,X,d,go,d,1,0.21677804552018642,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,110,0,110,0,,,,,,,110,,,1,21300.814945544116,X,None,nogo,l,0,0.21169683570042253,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,111,0,111,0,,,,,,,111,,,1,21302.148239928065,Y,l,go,None,0,,21302.948204146232,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,112,0,112,0,,,,,,,112,,,1,21303.94820366148,X,d,go,d,1,0.1975998729467392,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,113,0,113,0,,,,,,,113,,,1,21305.264864841243,X,None,nogo,None,1,,21306.0649109988,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,114,0,114,0,,,,,,,114,,,1,21307.064903726103,Y,l,go,l,1,0.2168565907049924,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,115,0,115,0,,,,,,,115,,,1,21308.39822477661,X,d,go,d,1,0.30849291011691093,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,116,0,116,0,,,,,,,116,,,1,21309.81460712012,Y,l,go,l,1,0.2357477331534028,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,117,0,117,0,,,,,,,117,,,1,21311.164903677534,X,d,go,d,1,0.3737035449594259,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,118,0,118,0,,,,,,,118,,,1,21312.648188291816,X,None,nogo,None,1,,21313.448114207014,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,119,0,119,0,,,,,,,119,,,1,21314.44785723742,Y,l,go,l,1,0.3068017594050616,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,120,0,120,0,,,,,,,120,,,1,21315.864925156347,X,d,go,d,1,0.2824138922151178,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,121,0,121,0,,,,,,,121,,,1,21317.247643031413,Y,l,go,l,1,0.3706426981370896,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,122,0,122,0,,,,,,,122,,,1,21318.731207887875,X,d,go,d,1,0.4399420584086329,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,123,0,123,0,,,,,,,123,,,1,21320.281246893806,Y,l,go,l,1,0.4579599890857935,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,124,0,124,0,,,,,,,124,,,1,21321.84803595231,X,d,go,d,1,0.3312604140955955,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,125,0,125,0,,,,,,,125,,,1,21323.28109804541,X,None,nogo,l,0,0.2573491772636771,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,126,0,126,0,,,,,,,126,,,1,21324.647960413015,Y,l,go,None,0,,21325.447912995005,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,127,0,127,0,,,,,,,127,,,1,21326.447966328124,X,d,go,d,1,0.2592832369264215,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,128,0,128,0,,,,,,,128,,,1,21327.814564453438,X,None,nogo,None,1,,21328.61441521719,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,129,0,129,0,,,,,,,129,,,1,21329.61437545973,Y,l,go,l,1,0.32462672027759254,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,130,0,130,0,,,,,,,130,,,1,21331.04791803728,X,d,go,d,1,0.2663004456553608,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,131,0,131,0,,,,,,,131,,,1,21332.414575798903,Y,l,go,l,1,0.21205174457281828,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,132,0,132,0,,,,,,,132,,,1,21333.731055645505,Y,None,nogo,None,1,,21334.531258893898,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,133,0,133,0,,,,,,,133,,,1,21335.53106010612,X,d,go,d,1,0.21565707633271813,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,134,0,134,0,,,,,,,134,,,1,21336.848164437106,Y,l,go,l,1,0.32395714498125017,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,135,0,135,0,,,,,,,135,,,1,21338.281242530327,Y,None,nogo,None,1,,21339.080910506193,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,136,0,136,0,,,,,,,136,,,1,21340.08132456662,Y,None,nogo,d,0,0.22654288937337697,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,137,0,137,0,,,,,,,137,,,1,21341.414297011215,X,d,go,d,1,0.26688856654800475,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,138,0,138,0,,,,,,,138,,,1,21342.79773052223,Y,l,go,l,1,0.29434843198396266,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,139,0,139,0,,,,,,,139,,,1,21344.19789954042,X,d,go,d,1,0.3323566559702158,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,140,0,140,0,,,,,,,140,,,1,21345.630969875725,X,None,nogo,None,1,,21346.430962215178,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,141,0,141,0,,,,,,,141,,,1,21347.430982094025,Y,l,go,l,1,0.2679048085119575,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,142,0,142,0,,,,,,,142,,,1,21348.81462748372,X,d,go,d,1,0.32385193300433457,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,143,0,143,0,,,,,,,143,,,1,21350.24790048576,X,None,nogo,None,1,,21351.047897673678,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,144,0,144,0,,,,,,,144,,,1,21352.047735734377,X,None,nogo,l,0,0.17955333599820733,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,145,0,145,0,,,,,,,145,,,1,21353.331180445384,Y,l,go,l,1,0.2077986558433622,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,146,0,146,0,,,,,,,146,,,1,21354.66498343507,X,d,go,d,1,0.48905670130625367,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,147,0,147,0,,,,,,,147,,,1,21356.281844226876,X,None,nogo,None,1,,21357.08181523299,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,148,0,148,0,,,,,,,148,,,1,21358.08164602099,Y,l,go,l,1,0.38425675220787525,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,149,0,149,0,,,,,,,149,,,1,21359.581879475387,X,d,go,d,1,0.38769093225710094,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,150,0,150,0,,,,,,,150,,,1,21361.09833304328,Y,l,go,l,1,0.34359446889720857,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,151,0,151,0,,,,,,,151,,,1,21362.565104695735,Y,None,nogo,None,1,,21363.365008792607,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,152,0,152,0,,,,,,,152,,,1,21364.3649695199,X,d,go,d,1,0.24523912253789604,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,153,0,153,0,,,,,,,153,,,1,21365.731651039096,Y,l,go,l,1,0.4473122365307063,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,154,0,154,0,,,,,,,154,,,1,21367.28177537839,Y,None,nogo,None,1,,21368.08181329351,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,155,0,155,0,,,,,,,155,,,1,21369.081691111904,X,d,go,d,1,0.23333415878005326,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,156,0,156,0,,,,,,,156,,,1,21370.41513240477,Y,l,go,l,1,0.451121689286083,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,157,0,157,0,,,,,,,157,,,1,21371.99831127352,X,d,go,d,1,0.24359306250698864,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,158,0,158,0,,,,,,,158,,,1,21373.365189156262,Y,l,go,l,1,0.38044584495946765,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,159,0,159,0,,,,,,,159,,,1,21374.86498527741,X,d,go,None,0,,21375.664975677617,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,160,0,160,0,,,,,,,160,,,1,21376.665224889526,Y,l,go,l,1,0.37759057339280844,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,161,0,161,0,,,,,,,161,,,1,21378.148429503664,X,d,go,d,1,0.2538907548878342,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
,,,,,,,,,,,,8,0,8,0,162,0,162,0,,,,,,,162,,,1,21379.531631257385,Y,l,go,l,1,0.3258635683450848,,,,,,,,,,,,,,,80,001,23,w,"Bildungswissenschaften, Psychologie",2023-01-30_13h52.30.466,00_bat_bachelor,2022.2.4,60.039327554746585,
